split,sample_id,content_steps,truncated,text_candidate_steps,audio_candidate_steps,vision_candidate_steps
train,cM1Zuji24dI$_$2,41,False,41,41,41
train,cOcNe3L4VAg$_$10,13,False,13,13,13
train,cOcNe3L4VAg$_$13,30,False,30,30,30
train,cOcNe3L4VAg$_$2,12,False,12,12,12
train,cRFiXLzcCOA$_$3,37,False,37,37,37
train,cS3BDGNDu_8$_$10,19,False,19,19,19
train,cS3BDGNDu_8$_$2,48,True,48,48,48
train,cUm0TN3vXRc$_$2,20,False,20,20,20
train,cZVM4svwE90$_$25,38,False,38,38,38
train,cZVM4svwE90$_$26,23,False,23,23,23
train,cZVM4svwE90$_$1,5,False,5,5,5
train,cZVM4svwE90$_$3,6,False,6,6,6
train,cZVM4svwE90$_$4,12,False,12,12,12
train,cZVM4svwE90$_$6,22,False,22,22,22
train,cZVM4svwE90$_$13,26,False,26,26,26
train,cZVM4svwE90$_$12,15,False,15,15,15
train,cZVM4svwE90$_$15,42,False,42,42,33
train,c_FJuhSte8Q$_$5,25,False,25,25,25
train,c_FJuhSte8Q$_$7,28,False,28,28,28
train,c_FJuhSte8Q$_$8,38,False,38,38,38
train,caLWajc18Y4$_$5,20,False,20,20,20
train,caLWajc18Y4$_$6,18,False,18,18,18
train,caLWajc18Y4$_$9,25,False,25,25,25
train,cfX_iuhCbRY$_$1,21,False,21,21,21
train,cfX_iuhCbRY$_$5,28,False,28,28,28
train,cjgq9d8Zn9g$_$2,14,False,14,14,1
train,cmJW6mkspkI$_$0,35,False,35,35,35
train,cnllFPRyBFs$_$0,21,False,21,21,11
train,ctMCSUT2LlQ$_$4,13,False,13,13,13
train,d0QNH2vcDgU$_$3,6,False,6,6,6
train,d0QNH2vcDgU$_$13,48,True,48,48,46
train,d38u9n5GOLM$_$26,18,False,18,18,18
train,d38u9n5GOLM$_$18,23,False,23,23,23
train,d38u9n5GOLM$_$28,23,False,23,23,22
train,d38u9n5GOLM$_$6,20,False,20,20,20
train,d3I7Ug-_3L0$_$0,35,False,35,35,35
train,d3I7Ug-_3L0$_$5,13,False,13,13,13
train,d3I7Ug-_3L0$_$6,19,False,19,19,19
train,d89Z_olwc2Y$_$24,15,False,15,15,15
train,d99mfGIenCo$_$15,25,False,25,25,25
train,d99mfGIenCo$_$16,33,False,33,33,33
train,d99mfGIenCo$_$1,17,False,17,17,17
train,d99mfGIenCo$_$2,15,False,15,15,15
train,dCDAcBR505Q$_$14,16,False,16,16,16
train,dJ5MXl66-UQ$_$1,23,False,23,23,23
train,dQ56b0bqmc8$_$5,33,False,33,33,33
train,dSax_7klbfE$_$17,18,False,18,18,18
train,dSax_7klbfE$_$1,48,True,48,48,48
train,dWfgSGnd9zM$_$6,33,False,33,33,33
train,dXMAS2tIknw$_$6,15,False,15,15,0
train,dYyg91d7zjY$_$2,9,False,9,9,9
train,damyXH7mBic$_$11,30,False,30,30,30
train,dbpGH5iP0GE$_$2,22,False,22,22,22
train,dbpGH5iP0GE$_$3,13,False,13,13,13
train,dcUlt6zk_S0$_$5,40,False,40,40,40
train,ddix4XuaUlY$_$4,48,False,48,48,48
train,dqragS38hCk$_$10,7,False,7,7,7
train,dqragS38hCk$_$2,24,False,24,24,24
train,dqragS38hCk$_$8,14,False,14,14,14
train,dsob2MgUPpA$_$13,14,False,14,14,14
train,dsob2MgUPpA$_$3,4,False,4,4,4
train,dsob2MgUPpA$_$2,18,False,18,18,18
train,dsob2MgUPpA$_$5,26,False,26,26,26
train,dyZdiWNflko$_$6,10,False,10,10,10
train,e-2QlzFeyNU$_$4,20,False,20,20,20
train,e0hYEr848TE$_$0,14,False,14,14,13
train,e0ltF8zpEcw$_$9,11,False,11,11,11
train,e0ltF8zpEcw$_$8,12,False,12,12,12
train,e1E5W_ZefmY$_$10,24,False,24,24,24
train,e1E5W_ZefmY$_$3,21,False,21,21,21
train,e7_2U4lm6TE$_$38,27,False,27,27,27
train,e7_2U4lm6TE$_$28,20,False,20,20,20
train,e7_2U4lm6TE$_$7,18,False,18,18,18
train,eJwZfdtlks8$_$15,18,False,18,18,18
train,ePtlUYCdrNM$_$1,24,False,24,24,24
train,eSHOcLD5T58$_$7,16,False,16,16,16
train,eSHOcLD5T58$_$9,19,False,19,19,19
train,eTCnM472-cQ$_$0,38,False,38,38,38
train,eTn2P4wmFr4$_$12,42,False,42,42,42
train,eTn2P4wmFr4$_$15,16,False,16,16,16
train,eTn2P4wmFr4$_$3,25,False,25,25,25
train,eTn2P4wmFr4$_$7,30,False,30,30,30
train,eTn2P4wmFr4$_$9,16,False,16,16,16
train,eW1vgHE6FRM$_$14,44,False,44,44,44
train,eW1vgHE6FRM$_$3,17,False,17,17,17
train,eY64P27khzk$_$0,34,False,34,34,11
train,eY64P27khzk$_$3,8,False,8,8,8
train,eeN7l4R3nPc$_$10,37,False,37,37,37
train,efLrpnuLwyU$_$1,21,False,21,21,21
train,emtvrtk-jsU$_$7,29,False,29,29,29
train,ep3IasggD3k$_$10,12,False,12,12,12
train,esR-tOjT6KM$_$0,9,False,9,9,9
train,esR-tOjT6KM$_$3,13,False,13,13,12
train,esR-tOjT6KM$_$6,47,False,47,47,41
train,esnOE1LefKA$_$1,14,False,14,14,14
train,f49boM5fb8U$_$6,13,False,13,13,13
train,f5k5cF80aUE$_$4,16,False,16,16,16
train,f5k5cF80aUE$_$6,24,False,24,24,24
train,f6S2XNPIiFk$_$19,31,False,31,31,31
train,f6S2XNPIiFk$_$2,26,False,26,26,26
train,f6S2XNPIiFk$_$5,25,False,25,25,25
train,fB816aeHRFk$_$0,27,False,27,27,27
train,fGYbbP8RDLQ$_$5,21,False,21,21,21
train,fOxg1NstCHA$_$4,15,False,15,15,15
train,fTNOAssiTYk$_$3,36,False,36,36,36
train,fTNOAssiTYk$_$6,22,False,22,22,22
train,fW1pK2L6RgM$_$3,39,False,39,39,39
train,faXGVcVcVsE$_$14,8,False,8,8,8
train,faXGVcVcVsE$_$9,26,False,26,26,26
train,faXGVcVcVsE$_$8,48,True,48,48,48
train,fbHlBmq7Ipo$_$10,6,False,6,6,6
train,fbHlBmq7Ipo$_$8,18,False,18,18,18
train,fbSxct2JcKU$_$5,33,False,33,33,33
train,fdK_tsvBXJ8$_$5,33,False,33,33,33
train,fi7g4GoK-z4$_$4,31,False,31,31,31
train,fjE2EZKgQm8$_$5,15,False,15,15,12
train,fjE2EZKgQm8$_$4,15,False,15,15,15
train,flBtk736di4$_$8,19,False,19,19,19
train,frNJdG0GkYw$_$1,32,False,32,32,32
train,fzuTEKwNS94$_$8,8,False,8,8,8
train,fzuTEKwNS94$_$16,24,False,24,24,24
train,g99kISQbyuI$_$11,20,False,20,20,7
train,g99kISQbyuI$_$0,8,False,8,8,3
train,g99kISQbyuI$_$3,9,False,9,9,9
train,g99kISQbyuI$_$5,31,False,31,31,31
train,g9rNhtFG9aU$_$12,21,False,21,21,7
train,gAMbkJk6gnE$_$2,34,False,34,34,0
train,gAMbkJk6gnE$_$4,21,False,21,21,21
train,gC_wF3uKFW0$_$2,10,False,10,10,10
train,gC_wF3uKFW0$_$5,9,False,9,9,9
train,gC_wF3uKFW0$_$4,21,False,21,21,21
train,gEgcpVY8WK4$_$27,18,False,18,18,18
train,gEgcpVY8WK4$_$21,18,False,18,18,18
train,gEgcpVY8WK4$_$22,26,False,26,26,26
train,gEgcpVY8WK4$_$28,29,False,29,29,29
train,gEgcpVY8WK4$_$8,10,False,10,10,10
train,gEgcpVY8WK4$_$14,33,False,33,33,33
train,gEgcpVY8WK4$_$17,12,False,12,12,12
train,gEgcpVY8WK4$_$30,14,False,14,14,14
train,gFAOKuqpUq4$_$0,48,True,48,48,48
train,gPWyANEm0eE$_$10,48,True,48,48,48
train,gPWyANEm0eE$_$2,13,False,13,13,13
train,gPWyANEm0eE$_$4,26,False,26,26,26
train,gRAmIaSlm80$_$0,40,False,40,40,31
train,gU7McujYYPY$_$1,30,False,30,30,25
train,gU7McujYYPY$_$3,22,False,22,22,22
train,gU7McujYYPY$_$8,7,False,7,7,7
train,gXDRWhJbfFU$_$1,47,False,47,47,47
train,gXDRWhJbfFU$_$4,32,False,32,32,32
train,gXDRWhJbfFU$_$9,15,False,15,15,15
train,gXDRWhJbfFU$_$8,48,True,48,48,48
train,gXuiIWRxrw4$_$19,18,False,18,18,18
train,gXuiIWRxrw4$_$18,17,False,17,17,17
train,gXuiIWRxrw4$_$0,11,False,11,11,0
train,gXuiIWRxrw4$_$6,29,False,29,29,29
train,gZDyk95Xob4$_$11,48,True,48,48,39
train,gZDyk95Xob4$_$12,17,False,17,17,17
train,gZDyk95Xob4$_$9,48,True,48,48,48
train,gZF-YNQHqwI$_$13,7,False,7,7,0
train,gZF-YNQHqwI$_$1,11,False,11,11,1
train,gZF-YNQHqwI$_$9,6,False,6,6,3
train,gcpsSao7kHM$_$10,18,False,18,18,18
train,gcpsSao7kHM$_$1,22,False,22,22,22
train,ge071m9bGeY$_$1,24,False,24,24,24
train,ge071m9bGeY$_$0,17,False,17,17,0
train,ge071m9bGeY$_$5,21,False,21,21,21
train,ge071m9bGeY$_$4,17,False,17,17,0
train,gjEYmdWrBLM$_$24,48,True,48,48,48
train,gjEYmdWrBLM$_$26,25,False,25,25,25
train,gjEYmdWrBLM$_$0,5,False,5,5,5
train,gjEYmdWrBLM$_$3,48,True,48,48,48
train,gjEYmdWrBLM$_$9,48,True,48,48,48
train,gjEYmdWrBLM$_$18,25,False,25,25,25
train,gjGL6YY6oMs$_$2,22,False,22,22,22
train,gjSyl6evrWk$_$12,29,False,29,29,29
train,gr9YU-UTJzQ$_$15,16,False,16,16,16
train,grePRQ8zonA$_$2,31,False,31,31,31
train,guRD0zQC6Q0$_$7,44,False,44,44,44
train,gv43BPYYxKQ$_$2,24,False,24,24,24
train,gvrfI9e5xHQ$_$9,48,False,48,48,48
train,gzZ8NTeTzRs$_$1,21,False,21,21,21
train,h4LrwMn94ss$_$9,15,False,15,15,15
train,h7p5URoookk$_$27,9,False,9,9,9
train,h7p5URoookk$_$2,19,False,19,19,19
train,hASTLbFHrEs$_$0,10,False,10,10,10
train,hASTLbFHrEs$_$7,30,False,30,30,30
train,hCFV5VLgS0A$_$8,23,False,23,23,23
train,hF6kFQPdBjY$_$13,17,False,17,17,17
train,hF6kFQPdBjY$_$2,19,False,19,19,19
train,hF6kFQPdBjY$_$9,20,False,20,20,20
train,hGRRlXfH0BY$_$11,22,False,22,22,22
train,hGRRlXfH0BY$_$1,48,True,48,48,48
train,hGRRlXfH0BY$_$8,39,False,39,39,39
train,hIQhkTjNaQc$_$11,46,False,46,46,46
train,hOp6I4jGvu4$_$1,28,False,28,28,28
train,hOp6I4jGvu4$_$4,28,False,28,28,28
train,hSgKOKK3L8M$_$0,25,False,25,25,0
train,hSgKOKK3L8M$_$5,14,False,14,14,0
train,hawztAtYHCE$_$9,48,True,48,48,48
train,he475nnmMi0$_$14,48,True,48,48,48
train,he475nnmMi0$_$9,24,False,24,24,24
train,hfVXx8hfKak$_$16,13,False,13,13,13
train,hfVXx8hfKak$_$0,36,False,36,36,36
train,hfvmQuhqMmY$_$8,20,False,20,20,20
train,hh04W3xXa5s$_$0,7,False,7,7,7
train,hh04W3xXa5s$_$2,26,False,26,26,1
train,hj1ph17-0jE$_$2,25,False,25,25,25
train,hjBQmIWiWgw$_$2,26,False,26,26,26
train,hlBOP5NskhM$_$10,9,False,9,9,9
train,hlBOP5NskhM$_$12,15,False,15,15,15
train,hlBOP5NskhM$_$2,7,False,7,7,0
train,hlBOP5NskhM$_$8,28,False,28,28,0
train,hlYDicOj2m0$_$2,11,False,11,11,11
train,hlYDicOj2m0$_$6,16,False,16,16,16
train,hmjfBZGGZR8$_$1,38,False,38,38,22
train,hntnelpiyl8$_$13,20,False,20,20,20
train,hp3nsb_eIc0$_$18,48,True,48,48,48
train,hp3nsb_eIc0$_$1,22,False,22,22,22
train,hyazktfsZew$_$26,12,False,12,12,9
train,hyazktfsZew$_$22,20,False,20,20,0
train,hyazktfsZew$_$28,11,False,11,11,11
train,hyazktfsZew$_$9,15,False,15,15,15
train,hyazktfsZew$_$11,8,False,8,8,1
train,hyazktfsZew$_$30,10,False,10,10,5
train,i5bmKlHv-SA$_$3,23,False,23,23,23
train,iEOBNT0HFtU$_$12,33,False,33,33,33
train,iEOBNT0HFtU$_$17,29,False,29,29,29
train,iEOBNT0HFtU$_$0,16,False,16,16,16
train,iEOBNT0HFtU$_$2,15,False,15,15,15
train,iH04VOkbof0$_$1,32,False,32,32,32
train,iH04VOkbof0$_$4,21,False,21,21,21
train,iM3wSwoAtwk$_$3,35,False,35,35,35
train,iMss8xBhFiI$_$12,15,False,15,15,15
train,iO34hER47xA$_$3,28,False,28,28,28
train,iR1Os7FVGHs$_$6,48,True,48,48,48
train,iREkcXde5ds$_$0,7,False,7,7,0
train,iS91daVpH2E$_$10,18,False,18,18,18
train,iS91daVpH2E$_$7,22,False,22,22,22
train,iYtD_ArCdKw$_$3,16,False,16,16,16
train,iYtD_ArCdKw$_$9,48,True,48,48,48
train,icIS9VfbzMw$_$25,24,False,24,24,24
train,icIS9VfbzMw$_$17,24,False,24,24,13
train,icIS9VfbzMw$_$1,40,False,40,40,40
train,icIS9VfbzMw$_$3,30,False,30,30,30
train,icehEYAiimM$_$0,48,True,48,48,48
train,iex7I7iVnLk$_$3,12,False,12,12,12
train,ihuGFUrzD30$_$8,20,False,20,20,20
train,ipLoS44xfO4$_$1,7,False,7,7,0
train,ipLoS44xfO4$_$0,5,False,5,5,5
train,ipLoS44xfO4$_$3,14,False,14,14,14
train,ixQbCXLUUj8$_$1,16,False,16,16,13
train,ixZAEncExWI$_$1,31,False,31,31,31
train,izFBeXMTgds$_$1,31,False,31,31,31
train,j6R1NTrosuM$_$0,13,False,13,13,13
train,j7fRIGphgtk$_$1,8,False,8,8,8
train,j7fRIGphgtk$_$0,29,False,29,29,29
train,jEQoBvc7V1o$_$12,19,False,19,19,9
train,jFNgOznarMo$_$9,19,False,19,19,19
train,jFNgOznarMo$_$10,48,True,48,48,48
train,jFpRdhl3fgw$_$2,18,False,18,18,18
train,jNdvceZ4etc$_$2,15,False,15,15,15
train,jNdvceZ4etc$_$7,16,False,16,16,16
train,jPf0LjZAS14$_$0,28,False,28,28,28
train,jQ3EmbRIe58$_$14,13,False,13,13,13
train,jT3FSTBA8Us$_$2,34,False,34,34,1
train,jV6qzF2YROc$_$0,19,False,19,19,19
train,jVayR0VClxQ$_$12,16,False,16,16,16
train,jVayR0VClxQ$_$0,19,False,19,19,19
train,jVayR0VClxQ$_$9,31,False,31,31,31
train,jYT3-RQFy1U$_$10,25,False,25,25,25
train,jYT3-RQFy1U$_$1,35,False,35,35,35
train,jakiZQd4boM$_$3,48,True,48,48,48
train,jbKDW9URnvM$_$0,16,False,16,16,16
train,jcQi90n008o$_$20,15,False,15,15,15
train,jcQi90n008o$_$23,9,False,9,9,9
train,jcQi90n008o$_$2,14,False,14,14,14
train,jcQi90n008o$_$5,30,False,30,30,30
train,jcQi90n008o$_$18,11,False,11,11,11
train,jgNu58Da9cs$_$2,27,False,27,27,27
train,jgNu58Da9cs$_$6,27,False,27,27,27
train,jjb1cWmkhI8$_$2,28,False,28,28,28
train,jjbOD6u7V34$_$3,46,False,46,46,31
train,jlCFLG6rKKY$_$2,11,False,11,11,11
train,jnG9zog4NCs$_$2,18,False,18,18,18
train,jnG9zog4NCs$_$4,30,False,30,30,12
train,jqKzaEniiKo$_$13,48,True,48,48,0
train,jqKzaEniiKo$_$8,43,False,43,43,43
train,juI9KoLA87A$_$5,24,False,24,24,24
train,jzNIU-w0MVo$_$15,36,False,36,36,36
train,jzNIU-w0MVo$_$16,32,False,32,32,32
train,jzNIU-w0MVo$_$7,41,False,41,41,41
train,k1ca_xbhohk$_$13,24,False,24,24,24
train,k4T6GaDrcjs$_$2,12,False,12,12,6
train,k4T6GaDrcjs$_$4,10,False,10,10,10
train,k4T6GaDrcjs$_$7,21,False,21,21,3
train,k4T6GaDrcjs$_$9,17,False,17,17,2
train,k5-3KuvCFms$_$0,20,False,20,20,20
train,k8NgVOCDYKM$_$10,48,True,48,48,48
train,k8NgVOCDYKM$_$19,21,False,21,21,21
train,k8NgVOCDYKM$_$2,11,False,11,11,11
train,kCQqLNiO0mk$_$11,44,False,44,44,44
train,kCQqLNiO0mk$_$12,15,False,15,15,15
train,kCQqLNiO0mk$_$15,47,False,47,47,47
train,kCQqLNiO0mk$_$17,41,False,41,41,41
train,kCQqLNiO0mk$_$6,23,False,23,23,23
train,kCQqLNiO0mk$_$8,31,False,31,31,31
train,kKMfsWrigTE$_$1,20,False,20,20,20
train,kKkZihSbxF4$_$2,25,False,25,25,18
train,kPn-t6NSxfQ$_$11,14,False,14,14,14
train,kPn-t6NSxfQ$_$14,48,True,48,48,48
train,kPn-t6NSxfQ$_$0,13,False,13,13,13
train,kPn-t6NSxfQ$_$4,48,True,48,48,48
train,kRs39SO-neY$_$17,48,True,48,48,48
train,kU6YY2z7z0I$_$10,14,False,14,14,14
train,kU6YY2z7z0I$_$5,21,False,21,21,21
train,kU6YY2z7z0I$_$4,12,False,12,12,12
train,kU6YY2z7z0I$_$9,5,False,5,5,5
train,kU6YY2z7z0I$_$8,7,False,7,7,7
train,kY64gXOapYk$_$0,34,False,34,34,34
train,kZfcQ4a0kx4$_$21,26,False,26,26,26
train,kZfcQ4a0kx4$_$0,28,False,28,28,28
train,kZfcQ4a0kx4$_$3,44,False,44,44,44
train,kZfcQ4a0kx4$_$8,31,False,31,31,31
train,kZfcQ4a0kx4$_$15,44,False,44,44,40
train,kcIGTPHEsNo$_$20,19,False,19,19,16
train,kcIGTPHEsNo$_$17,38,False,38,38,38
train,kcIGTPHEsNo$_$10,26,False,26,26,23
train,kddCewAsxfA$_$5,15,False,15,15,15
train,kf3fZcx8nIo$_$2,48,True,48,48,48
train,kh6eynD9OIk$_$10,8,False,8,8,8
train,kh6eynD9OIk$_$5,12,False,12,12,9
train,kh6eynD9OIk$_$6,9,False,9,9,8
train,kiR5zVo2zvU$_$24,34,False,34,34,34
train,kiR5zVo2zvU$_$14,13,False,13,13,13
train,kiR5zVo2zvU$_$17,48,True,48,48,48
train,kj63uF0RhW8$_$7,34,False,34,34,34
train,kjQAkrdbREk$_$1,29,False,29,29,29
train,kjQAkrdbREk$_$2,37,False,37,37,37
train,kqXpf26EL-s$_$11,11,False,11,11,3
train,kqXpf26EL-s$_$3,9,False,9,9,9
train,kqXpf26EL-s$_$5,7,False,7,7,0
train,krHZuqfXrPU$_$22,48,True,48,48,48
train,krHZuqfXrPU$_$28,21,False,21,21,21
train,krHZuqfXrPU$_$11,17,False,17,17,17
train,krHZuqfXrPU$_$13,28,False,28,28,28
train,ku-dtUqCm2o$_$1,21,False,21,21,21
train,kuQWPuhnlHs$_$5,48,True,48,48,48
train,kuQWPuhnlHs$_$6,45,False,45,45,45
train,kwkhYpCHWPw$_$6,13,False,13,13,13
train,kx544gnOZB0$_$0,13,False,13,13,13
train,kxcCxbsKx3w$_$2,36,False,36,36,36
train,kxcCxbsKx3w$_$8,10,False,10,10,10
train,ky7Q5onqxGw$_$7,21,False,21,21,21
train,kyPepNmxaj8$_$2,14,False,14,14,14
train,kz7ahNfXFsk$_$9,21,False,21,21,21
train,kzmaKnujN64$_$1,18,False,18,18,18
train,kzmaKnujN64$_$6,27,False,27,27,27
train,l-nM_U1qpko$_$2,11,False,11,11,11
train,l-nM_U1qpko$_$5,23,False,23,23,23
train,l5_DDqck4Rs$_$0,31,False,31,31,31
train,l8LTcZJ-_8k$_$17,7,False,7,7,0
train,l8LTcZJ-_8k$_$19,48,True,48,48,48
train,lEsFI5YJGDo$_$5,23,False,23,23,23
train,lEsFI5YJGDo$_$7,23,False,23,23,22
train,lEsFI5YJGDo$_$6,13,False,13,13,13
train,lTfsqoo-jKg$_$4,9,False,9,9,9
train,lTfsqoo-jKg$_$7,21,False,21,21,21
train,lUNNDDsm7R8$_$3,48,True,48,48,48
train,lWvaIexY2WU$_$0,33,False,33,33,33
train,laxadgca3Fo$_$0,19,False,19,19,19
train,lbx3eu8LUl8$_$4,14,False,14,14,14
train,ll10nEjTvGE$_$9,23,False,23,23,23
train,ll10nEjTvGE$_$8,17,False,17,17,17
train,lp9vkkimXqg$_$12,11,False,11,11,11
train,lp9vkkimXqg$_$15,16,False,16,16,16
train,lp9vkkimXqg$_$6,8,False,8,8,8
train,lpF-yBYou0s$_$5,15,False,15,15,15
train,lpF-yBYou0s$_$6,14,False,14,14,14
train,luQfWSfb1s0$_$13,26,False,26,26,26
train,luQfWSfb1s0$_$16,13,False,13,13,13
train,luQfWSfb1s0$_$4,24,False,24,24,0
train,luQfWSfb1s0$_$6,18,False,18,18,18
train,lzVA--tIse0$_$0,17,False,17,17,12
train,lzyVWNrkgbQ$_$9,37,False,37,37,37
train,m7SJs73SF8w$_$4,15,False,15,15,6
train,m8tzdtrgFUA$_$12,11,False,11,11,11
train,m8tzdtrgFUA$_$0,8,False,8,8,8
train,m8tzdtrgFUA$_$2,13,False,13,13,13
train,m8tzdtrgFUA$_$5,23,False,23,23,23
train,m8tzdtrgFUA$_$7,5,False,5,5,5
train,mHIvH6Nnrls$_$1,6,False,6,6,0
train,mI50zj8cTNw$_$1,19,False,19,19,19
train,mKP6TVuixWg$_$11,48,True,48,48,48
train,mKP6TVuixWg$_$18,15,False,15,15,15
train,mL2v-sODUZ8$_$11,48,True,48,48,48
train,mMeGgB9-hSE$_$10,17,False,17,17,17
train,mMeGgB9-hSE$_$13,32,False,32,32,32
train,mN1Z5xEOy10$_$4,8,False,8,8,3
train,mQTaEIrNxnQ$_$11,26,False,26,26,26
train,mRPIse3OO74$_$1,21,False,21,21,21
train,mRnEJOLkhp8$_$2,25,False,25,25,25
train,mSWwz7dXUP8$_$6,26,False,26,26,26
train,mW8eL4e7Wrg$_$14,19,False,19,19,19
train,mW8eL4e7Wrg$_$3,25,False,25,25,25
train,mW8eL4e7Wrg$_$2,20,False,20,20,20
train,mW8eL4e7Wrg$_$6,23,False,23,23,23
train,mW8eL4e7Wrg$_$15,21,False,21,21,21
train,maO6KmmgcB8$_$4,23,False,23,23,23
train,mgovo8VYtvk$_$24,48,True,48,48,47
train,mgovo8VYtvk$_$20,15,False,15,15,15
train,mgovo8VYtvk$_$22,19,False,19,19,10
train,mgovo8VYtvk$_$23,23,False,23,23,12
train,mgovo8VYtvk$_$29,16,False,16,16,16
train,mgovo8VYtvk$_$3,23,False,23,23,23
train,mgovo8VYtvk$_$8,42,False,42,42,42
train,mgovo8VYtvk$_$13,36,False,36,36,36
train,mgovo8VYtvk$_$12,42,False,42,42,42
train,mgovo8VYtvk$_$30,29,False,29,29,29
train,mgovo8VYtvk$_$37,10,False,10,10,10
train,mgovo8VYtvk$_$34,21,False,21,21,21
train,mgpoY1-110U$_$1,22,False,22,22,22
train,mgpoY1-110U$_$14,11,False,11,11,11
train,mkkoJ2iVbGs$_$0,14,False,14,14,14
train,mkkoJ2iVbGs$_$5,33,False,33,33,33
train,mkkoJ2iVbGs$_$4,14,False,14,14,14
train,mn8_HvzbN5c$_$5,48,True,48,48,48
train,mpfSRGHFY0g$_$3,17,False,17,17,17
train,mrQIrm6hYMQ$_$1,15,False,15,15,15
train,mrQIrm6hYMQ$_$2,37,False,37,37,37
train,muOYAxkG-Zo$_$15,25,False,25,25,25
train,muOYAxkG-Zo$_$6,20,False,20,20,20
train,mud6tEqFiEM$_$2,10,False,10,10,10
train,mud6tEqFiEM$_$5,16,False,16,16,16
train,mw_ZwML0SbY$_$0,48,True,48,48,48
train,mw_ZwML0SbY$_$2,35,False,35,35,35
train,mxFU6TrHChY$_$11,46,False,46,46,46
train,mxFU6TrHChY$_$0,17,False,17,17,17
train,mxFU6TrHChY$_$8,12,False,12,12,12
train,mxa4KXSz9rw$_$0,9,False,9,9,0
train,mxa4KXSz9rw$_$6,13,False,13,13,13
train,mzTHW2dtbs4$_$8,43,False,43,43,43
train,mziQcFSsdRI$_$4,19,False,19,19,19
train,n-sgVVTE9Io$_$0,14,False,14,14,14
train,n4xRx0J3rYQ$_$10,15,False,15,15,15
train,n4xRx0J3rYQ$_$0,16,False,16,16,0
train,n4xRx0J3rYQ$_$4,26,False,26,26,26
train,n5MU2-GFjo8$_$1,29,False,29,29,29
train,n7K5SpMrQt0$_$17,24,False,24,24,24
train,nD1R4UedEDo$_$10,22,False,22,22,22
train,nD1R4UedEDo$_$1,32,False,32,32,32
train,nD1R4UedEDo$_$2,22,False,22,22,22
train,nD1R4UedEDo$_$4,17,False,17,17,17
train,nDXKvarLEOM$_$3,8,False,8,8,8
train,nErOMpqvcRg$_$7,48,True,48,48,48
train,nHP7l5zAwGA$_$0,47,False,47,47,47
train,nHP7l5zAwGA$_$8,34,False,34,34,34
train,nISNBD3I95A$_$0,21,False,21,21,21
train,nKiC9sEP2vM$_$5,39,False,39,39,39
train,nM5S3xxNOlQ$_$10,24,False,24,24,24
train,nM5S3xxNOlQ$_$0,23,False,23,23,23
train,nM5S3xxNOlQ$_$3,25,False,25,25,25
train,nM5S3xxNOlQ$_$7,7,False,7,7,7
train,nM5S3xxNOlQ$_$9,5,False,5,5,5
train,nTBKtwqPIYw$_$7,12,False,12,12,12
train,ngp7s5Wvde0$_$11,19,False,19,19,19
train,ngp7s5Wvde0$_$3,30,False,30,30,30
train,ngp7s5Wvde0$_$8,31,False,31,31,31
train,npIVLL_fTf0$_$13,41,False,41,41,41
train,npIVLL_fTf0$_$12,38,False,38,38,38
train,npIVLL_fTf0$_$17,19,False,19,19,19
train,nsLACXjD4KU$_$3,27,False,27,27,8
train,nsLACXjD4KU$_$2,14,False,14,14,14
train,nw6Kf3AtCz4$_$21,16,False,16,16,16
train,nw6Kf3AtCz4$_$23,19,False,19,19,19
train,nw6Kf3AtCz4$_$28,18,False,18,18,18
train,nw6Kf3AtCz4$_$4,12,False,12,12,12
train,nw6Kf3AtCz4$_$8,13,False,13,13,12
train,nw6Kf3AtCz4$_$15,25,False,25,25,25
train,nw6Kf3AtCz4$_$18,8,False,8,8,8
train,nw6Kf3AtCz4$_$33,21,False,21,21,21
train,nz2vkMyqfeE$_$15,48,True,48,48,48
train,nz2vkMyqfeE$_$4,31,False,31,31,31
train,o2miCpS7Hwo$_$6,48,True,48,48,48
train,o4b7hjQwpv0$_$5,25,False,25,25,3
train,o4b7hjQwpv0$_$6,19,False,19,19,2
train,o4b7hjQwpv0$_$8,8,False,8,8,8
train,o63doZKEIds$_$1,10,False,10,10,10
train,o63doZKEIds$_$3,10,False,10,10,10
train,o63doZKEIds$_$9,9,False,9,9,9
train,oANUXY3xXKM$_$2,23,False,23,23,23
train,oCsrnIomHos$_$11,39,False,39,39,39
train,oDznO5w3v0U$_$3,19,False,19,19,19
train,oDznO5w3v0U$_$6,19,False,19,19,19
train,oGnKsroR0R0$_$13,8,False,8,8,8
train,oGnKsroR0R0$_$14,25,False,25,25,25
train,oHV99Y_EWfI$_$12,21,False,21,21,21
train,oHV99Y_EWfI$_$19,14,False,14,14,14
train,oK951Y2N_k0$_$1,13,False,13,13,13
train,oNCvb0F-c88$_$6,24,False,24,24,24
train,oOhxCwkZsUI$_$0,19,False,19,19,19
train,oPvUDLhTrjI$_$11,34,False,34,34,34
train,oPvUDLhTrjI$_$13,21,False,21,21,21
train,oVqBUyKvgdU$_$7,48,True,48,48,47
train,oW1OEsP7Dds$_$8,23,False,23,23,23
train,oW1OEsP7Dds$_$12,40,False,40,40,40
train,oWAyEzyp2xQ$_$15,37,False,37,37,37
train,obnOnuzb-Xw$_$1,11,False,11,11,11
train,ogGweZUAVtU$_$51,16,False,16,16,16
train,ogGweZUAVtU$_$20,17,False,17,17,17
