version,split,id,video_id,clip_id,text_char_len,text_word_len,text_bert_valid_len,attention_mask_has_internal_zero,regression_label,classification_label,polarity_from_regression,polarity_from_classification,label_sources_agree,audio_valid_length,audio_inferred_length,audio_nonzero_steps,audio_internal_zero_steps,vision_valid_length,vision_inferred_length,vision_nonzero_steps,vision_internal_zero_steps,text_inferred_length,text_internal_zero_steps,audio_matches_bert_length,text_bert_starts_with_101
aligned,train,Ua4g9q0r-dI$_$31,Ua4g9q0r-dI,31,82,14,21,False,0.0,1,neutral,neutral,True,20,20,19,0,20,20,19,0,50,0,True,True
aligned,train,Ua4g9q0r-dI$_$14,Ua4g9q0r-dI,14,87,16,20,False,-0.6666666865348816,0,negative,negative,True,19,19,18,0,19,19,18,0,50,0,True,True
aligned,train,Uc-0G7RRxoY$_$16,Uc-0G7RRxoY,16,73,12,18,False,0.0,1,neutral,neutral,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,train,Uc-0G7RRxoY$_$6,Uc-0G7RRxoY,6,65,14,19,False,0.3333333432674408,2,positive,positive,True,18,18,17,0,18,18,17,0,50,0,True,True
aligned,train,UeOIb6s0pVM$_$6,UeOIb6s0pVM,6,32,7,9,False,2.0,2,positive,positive,True,8,8,7,0,8,8,7,0,50,0,True,True
aligned,train,UeOIb6s0pVM$_$8,UeOIb6s0pVM,8,135,26,32,False,0.6666666865348816,2,positive,positive,True,31,31,30,0,31,31,30,0,50,0,True,True
aligned,train,UgTM9y2rD38$_$2,UgTM9y2rD38,2,65,11,15,False,2.6666667461395264,2,positive,positive,True,14,14,13,0,14,14,13,0,50,0,True,True
aligned,train,UkqTwAuA8jI$_$7,UkqTwAuA8jI,7,24,5,7,False,0.0,1,neutral,neutral,True,6,6,5,0,6,6,5,0,50,0,True,True
aligned,train,UmB5c_QqUPs$_$11,UmB5c_QqUPs,11,205,39,46,False,-2.3333332538604736,0,negative,negative,True,45,45,44,0,45,45,44,0,50,0,True,True
aligned,train,UtjenieM1Ak$_$6,UtjenieM1Ak,6,68,15,18,False,1.0,2,positive,positive,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,train,UtuTyW9pUN8$_$6,UtuTyW9pUN8,6,130,25,32,False,0.0,1,neutral,neutral,True,31,31,30,0,31,31,30,0,50,0,True,True
aligned,train,Uw1nWfSuyo8$_$2,Uw1nWfSuyo8,2,77,14,19,False,0.3333333432674408,2,positive,positive,True,18,18,17,0,18,18,17,0,50,0,True,True
aligned,train,VAFdgtqZz4g$_$4,VAFdgtqZz4g,4,72,12,17,False,0.6666666865348816,2,positive,positive,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,train,VAr7gJydnys$_$13,VAr7gJydnys,13,98,21,30,False,0.0,1,neutral,neutral,True,29,29,28,0,29,29,28,0,50,0,True,True
aligned,train,VAr7gJydnys$_$1,VAr7gJydnys,1,37,8,10,False,-1.3333333730697632,0,negative,negative,True,9,9,8,0,9,9,8,0,50,0,True,True
aligned,train,VAr7gJydnys$_$0,VAr7gJydnys,0,154,25,30,False,1.0,2,positive,positive,True,29,29,28,0,29,29,28,0,50,0,True,True
aligned,train,VAr7gJydnys$_$6,VAr7gJydnys,6,37,7,9,False,1.0,2,positive,positive,True,8,8,7,0,8,8,7,0,50,0,True,True
aligned,train,VDjnKdFxuBE$_$0,VDjnKdFxuBE,0,169,28,38,False,2.6666667461395264,2,positive,positive,True,37,37,36,0,37,37,36,0,50,0,True,True
aligned,train,VN1IPN1TL3Q$_$0,VN1IPN1TL3Q,0,244,39,50,False,-1.3333333730697632,0,negative,negative,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,train,VN1IPN1TL3Q$_$5,VN1IPN1TL3Q,5,72,14,22,False,-1.6666666269302368,0,negative,negative,True,21,21,20,0,21,21,20,0,50,0,True,True
aligned,train,VUrTT7xsrec$_$1,VUrTT7xsrec,1,70,13,19,False,1.0,2,positive,positive,True,18,18,17,0,18,18,17,0,50,0,True,True
aligned,train,VWik5oKP6IU$_$3,VWik5oKP6IU,3,25,6,8,False,0.3333333432674408,2,positive,positive,True,7,7,6,0,7,7,6,0,50,0,True,True
aligned,train,VZqkWIPmH6w$_$4,VZqkWIPmH6w,4,82,16,20,False,0.0,1,neutral,neutral,True,19,19,18,0,19,19,18,0,50,0,True,True
aligned,train,Va54WZgPTdY$_$6,Va54WZgPTdY,6,120,24,31,False,-2.0,0,negative,negative,True,30,30,29,0,30,30,29,0,50,0,True,True
aligned,train,VbSsGRXIwjc$_$2,VbSsGRXIwjc,2,121,23,32,False,1.6666666269302368,2,positive,positive,True,31,31,30,0,31,31,30,0,50,0,True,True
aligned,train,Ve-mmCM8TI0$_$15,Ve-mmCM8TI0,15,59,11,14,False,0.0,1,neutral,neutral,True,13,13,12,0,13,13,12,0,50,0,True,True
aligned,train,Ve-mmCM8TI0$_$2,Ve-mmCM8TI0,2,99,16,24,False,0.0,1,neutral,neutral,True,23,23,22,0,23,23,22,0,50,0,True,True
aligned,train,Ve-mmCM8TI0$_$4,Ve-mmCM8TI0,4,101,18,25,False,0.0,1,neutral,neutral,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,train,Ve-mmCM8TI0$_$7,Ve-mmCM8TI0,7,105,20,23,False,0.3333333432674408,2,positive,positive,True,22,22,21,0,22,22,21,0,50,0,True,True
aligned,train,Ve-mmCM8TI0$_$6,Ve-mmCM8TI0,6,86,18,22,False,-1.0,0,negative,negative,True,21,21,20,0,21,21,20,0,50,0,True,True
aligned,train,VhKJm_jiciU$_$10,VhKJm_jiciU,10,95,17,23,False,1.3333333730697632,2,positive,positive,True,22,22,21,0,22,22,20,1,50,0,True,True
aligned,train,VjAvqFXEmmk$_$3,VjAvqFXEmmk,3,79,13,19,False,0.0,1,neutral,neutral,True,18,18,17,0,18,18,17,0,50,0,True,True
aligned,train,VjAvqFXEmmk$_$2,VjAvqFXEmmk,2,65,12,14,False,0.0,1,neutral,neutral,True,13,13,12,0,13,13,12,0,50,0,True,True
aligned,train,VjAvqFXEmmk$_$4,VjAvqFXEmmk,4,121,20,25,False,0.6666666865348816,2,positive,positive,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,train,VoETCD8fBLI$_$5,VoETCD8fBLI,5,70,13,18,False,0.6666666865348816,2,positive,positive,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,train,Vv2DTPyyw90$_$0,Vv2DTPyyw90,0,149,26,30,False,0.0,1,neutral,neutral,True,29,29,28,0,29,29,28,0,50,0,True,True
aligned,train,Vw4-ae-ucHE$_$0,Vw4-ae-ucHE,0,80,14,20,False,-0.3333333432674408,0,negative,negative,True,19,19,18,0,19,19,18,0,50,0,True,True
aligned,train,Vw4-ae-ucHE$_$3,Vw4-ae-ucHE,3,121,21,28,False,0.3333333432674408,2,positive,positive,True,27,27,26,0,27,27,26,0,50,0,True,True
aligned,train,Vw4-ae-ucHE$_$2,Vw4-ae-ucHE,2,132,22,25,False,0.6666666865348816,2,positive,positive,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,train,Vx8npmcFxak$_$5,Vx8npmcFxak,5,99,19,25,False,2.0,2,positive,positive,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,train,VybXjsmsjAY$_$13,VybXjsmsjAY,13,102,15,19,False,1.0,2,positive,positive,True,18,18,17,0,18,18,17,0,50,0,True,True
aligned,train,W-pA0lOGLR0$_$5,W-pA0lOGLR0,5,92,17,20,False,0.3333333432674408,2,positive,positive,True,19,19,18,0,19,19,18,0,50,0,True,True
aligned,train,W-ptEZFARVo$_$2,W-ptEZFARVo,2,66,16,18,False,1.0,2,positive,positive,True,17,17,16,0,3,3,1,1,50,0,True,True
aligned,train,W-q9bPlMIVI$_$14,W-q9bPlMIVI,14,154,25,31,False,0.0,1,neutral,neutral,True,30,30,29,0,30,30,29,0,50,0,True,True
aligned,train,W40BaML7mzc$_$0,W40BaML7mzc,0,81,17,24,False,1.0,2,positive,positive,True,23,23,22,0,23,23,22,0,50,0,True,True
aligned,train,W53uRqITk2I$_$0,W53uRqITk2I,0,26,5,8,False,0.6666666865348816,2,positive,positive,True,7,7,6,0,7,7,6,0,50,0,True,True
aligned,train,W53uRqITk2I$_$6,W53uRqITk2I,6,185,28,39,False,1.0,2,positive,positive,True,38,38,37,0,38,38,37,0,50,0,True,True
aligned,train,WAXJRnJXmOA$_$18,WAXJRnJXmOA,18,131,23,32,False,0.6666666865348816,2,positive,positive,True,31,31,30,0,31,31,30,0,50,0,True,True
aligned,train,WAXJRnJXmOA$_$5,WAXJRnJXmOA,5,59,9,14,False,0.3333333432674408,2,positive,positive,True,13,13,12,0,13,13,12,0,50,0,True,True
aligned,train,WBCRTcMJZZc$_$3,WBCRTcMJZZc,3,97,19,25,False,0.6666666865348816,2,positive,positive,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,train,WGfGxoI05ew$_$3,WGfGxoI05ew,3,114,23,32,False,2.0,2,positive,positive,True,31,31,30,0,31,31,30,0,50,0,True,True
aligned,train,WHUHTmtBJWU$_$14,WHUHTmtBJWU,14,89,19,22,False,0.0,1,neutral,neutral,True,21,21,20,0,21,21,20,0,50,0,True,True
aligned,train,WMzvDL7b4sM$_$0,WMzvDL7b4sM,0,66,9,14,False,0.6666666865348816,2,positive,positive,True,13,13,12,0,13,13,12,0,50,0,True,True
aligned,train,WTF9xgqLIvI$_$2,WTF9xgqLIvI,2,22,5,8,False,0.6666666865348816,2,positive,positive,True,7,7,6,0,0,0,0,0,50,0,True,True
aligned,train,WTF9xgqLIvI$_$7,WTF9xgqLIvI,7,38,5,9,False,1.3333333730697632,2,positive,positive,True,8,8,7,0,0,0,0,0,50,0,True,True
aligned,train,WUeSV0Z23Kg$_$1,WUeSV0Z23Kg,1,60,15,17,False,-0.3333333432674408,0,negative,negative,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,train,WXKgBIiP8IA$_$10,WXKgBIiP8IA,10,90,19,23,False,0.0,1,neutral,neutral,True,22,22,21,0,22,22,21,0,50,0,True,True
aligned,train,WXKgBIiP8IA$_$1,WXKgBIiP8IA,1,49,10,13,False,0.3333333432674408,2,positive,positive,True,12,12,11,0,12,12,10,1,50,0,True,True
aligned,train,WXKgBIiP8IA$_$2,WXKgBIiP8IA,2,133,25,31,False,1.3333333730697632,2,positive,positive,True,30,30,29,0,15,15,14,0,50,0,True,True
aligned,train,WXKgBIiP8IA$_$5,WXKgBIiP8IA,5,116,24,31,False,0.3333333432674408,2,positive,positive,True,30,30,29,0,30,30,3,26,50,0,True,True
aligned,train,Wfn7XvSEwUA$_$1,Wfn7XvSEwUA,1,42,9,13,False,0.0,1,neutral,neutral,True,12,12,11,0,12,12,11,0,50,0,True,True
aligned,train,Wfn7XvSEwUA$_$3,Wfn7XvSEwUA,3,104,22,24,False,0.3333333432674408,2,positive,positive,True,23,23,22,0,23,23,22,0,50,0,True,True
aligned,train,Wh6sht7xwqQ$_$11,Wh6sht7xwqQ,11,98,20,27,False,0.6666666865348816,2,positive,positive,True,26,26,25,0,26,26,25,0,50,0,True,True
aligned,train,Wh6sht7xwqQ$_$0,Wh6sht7xwqQ,0,74,16,18,False,0.3333333432674408,2,positive,positive,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,train,Wn8nz8GPKkI$_$1,Wn8nz8GPKkI,1,99,14,20,False,-0.3333333432674408,0,negative,negative,True,19,19,18,0,19,19,18,0,50,0,True,True
aligned,train,Wn8nz8GPKkI$_$0,Wn8nz8GPKkI,0,119,18,23,False,0.3333333432674408,2,positive,positive,True,22,22,21,0,22,22,21,0,50,0,True,True
aligned,train,Wnw1IAEDwDM$_$0,Wnw1IAEDwDM,0,110,21,27,False,0.0,1,neutral,neutral,True,26,26,25,0,26,26,25,0,50,0,True,True
aligned,train,Wo1RxRjXyYw$_$3,Wo1RxRjXyYw,3,138,24,34,False,0.3333333432674408,2,positive,positive,True,33,33,32,0,33,33,32,0,50,0,True,True
aligned,train,Wo1RxRjXyYw$_$2,Wo1RxRjXyYw,2,98,18,23,False,0.3333333432674408,2,positive,positive,True,22,22,21,0,0,0,0,0,50,0,True,True
aligned,train,Wo1RxRjXyYw$_$6,Wo1RxRjXyYw,6,61,9,16,False,0.0,1,neutral,neutral,True,15,15,14,0,15,15,8,6,50,0,True,True
aligned,train,Wo1RxRjXyYw$_$8,Wo1RxRjXyYw,8,122,20,26,False,0.3333333432674408,2,positive,positive,True,25,25,24,0,25,25,24,0,50,0,True,True
aligned,train,WtiBpLt2wuA$_$2,WtiBpLt2wuA,2,123,21,30,False,0.0,1,neutral,neutral,True,29,29,28,0,29,29,28,0,50,0,True,True
aligned,train,Wx9nThz5z_Y$_$31,Wx9nThz5z_Y,31,79,14,24,False,0.0,1,neutral,neutral,True,23,23,22,0,23,23,22,0,50,0,True,True
aligned,train,WxYb2x_irTM$_$2,WxYb2x_irTM,2,179,34,38,False,1.3333333730697632,2,positive,positive,True,37,37,36,0,37,37,36,0,50,0,True,True
aligned,train,X0jMZoxUL2A$_$4,X0jMZoxUL2A,4,40,5,7,False,0.3333333432674408,2,positive,positive,True,6,6,5,0,6,6,5,0,50,0,True,True
aligned,train,X0jMZoxUL2A$_$7,X0jMZoxUL2A,7,32,7,10,False,1.0,2,positive,positive,True,9,9,8,0,9,9,8,0,50,0,True,True
aligned,train,X0jMZoxUL2A$_$8,X0jMZoxUL2A,8,105,19,26,False,1.3333333730697632,2,positive,positive,True,25,25,24,0,25,25,24,0,50,0,True,True
aligned,train,X2leyjuolDM$_$8,X2leyjuolDM,8,91,17,25,False,0.6666666865348816,2,positive,positive,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,train,X6-jJO00DMg$_$8,X6-jJO00DMg,8,187,31,42,False,0.0,1,neutral,neutral,True,41,41,40,0,41,41,40,0,50,0,True,True
aligned,train,X7-Gbk8gAD0$_$0,X7-Gbk8gAD0,0,56,9,11,False,0.6666666865348816,2,positive,positive,True,10,10,9,0,0,0,0,0,50,0,True,True
aligned,train,X7-Gbk8gAD0$_$2,X7-Gbk8gAD0,2,33,8,11,False,0.0,1,neutral,neutral,True,10,10,9,0,10,10,9,0,50,0,True,True
aligned,train,X7-Gbk8gAD0$_$6,X7-Gbk8gAD0,6,100,18,20,False,1.3333333730697632,2,positive,positive,True,19,19,18,0,19,19,18,0,50,0,True,True
aligned,train,XAT2IfFFAU0$_$3,XAT2IfFFAU0,3,100,19,24,False,0.0,1,neutral,neutral,True,23,23,22,0,23,23,22,0,50,0,True,True
aligned,train,XAgD-xoil40$_$16,XAgD-xoil40,16,63,10,17,False,0.0,1,neutral,neutral,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,train,XAgD-xoil40$_$2,XAgD-xoil40,2,86,17,25,False,0.0,1,neutral,neutral,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,train,XCyngF93SmU$_$5,XCyngF93SmU,5,45,7,9,False,0.0,1,neutral,neutral,True,8,8,7,0,8,8,7,0,50,0,True,True
aligned,train,XCyngF93SmU$_$4,XCyngF93SmU,4,159,21,27,False,0.0,1,neutral,neutral,True,26,26,25,0,26,26,25,0,50,0,True,True
aligned,train,XDVkhOziCkg$_$1,XDVkhOziCkg,1,33,6,9,False,1.3333333730697632,2,positive,positive,True,8,8,7,0,8,8,7,0,50,0,True,True
aligned,train,XEZ7e4pf1xE$_$11,XEZ7e4pf1xE,11,55,12,14,False,-1.3333333730697632,0,negative,negative,True,13,13,12,0,13,13,12,0,50,0,True,True
aligned,train,XEZ7e4pf1xE$_$12,XEZ7e4pf1xE,12,25,5,8,False,-1.6666666269302368,0,negative,negative,True,7,7,6,0,7,7,4,2,50,0,True,True
aligned,train,XFGHTk_3hGg$_$9,XFGHTk_3hGg,9,92,20,26,False,0.6666666865348816,2,positive,positive,True,25,25,24,0,25,25,24,0,50,0,True,True
aligned,train,XFGHTk_3hGg$_$5,XFGHTk_3hGg,5,97,17,23,False,0.3333333432674408,2,positive,positive,True,22,22,21,0,22,22,21,0,50,0,True,True
aligned,train,XFGHTk_3hGg$_$6,XFGHTk_3hGg,6,68,9,15,False,0.3333333432674408,2,positive,positive,True,14,14,13,0,14,14,13,0,50,0,True,True
aligned,train,XPoY4LD-A1I$_$12,XPoY4LD-A1I,12,52,9,11,False,0.0,1,neutral,neutral,True,10,10,9,0,6,6,1,4,50,0,True,True
aligned,train,XPoY4LD-A1I$_$8,XPoY4LD-A1I,8,142,26,29,False,-0.3333333432674408,0,negative,negative,True,28,28,27,0,0,0,0,0,50,0,True,True
aligned,train,XQOUZhWI1B0$_$3,XQOUZhWI1B0,3,209,39,50,False,-3.0,0,negative,negative,True,49,49,48,0,49,49,39,9,50,0,True,True
aligned,train,XQxnAPleuCE$_$3,XQxnAPleuCE,3,180,33,38,False,0.6666666865348816,2,positive,positive,True,37,37,36,0,37,37,36,0,50,0,True,True
aligned,train,XVSDfgstFUQ$_$1,XVSDfgstFUQ,1,159,30,36,False,2.0,2,positive,positive,True,35,35,34,0,35,35,34,0,50,0,True,True
aligned,train,XVSDfgstFUQ$_$3,XVSDfgstFUQ,3,61,13,16,False,2.6666667461395264,2,positive,positive,True,15,15,14,0,15,15,14,0,50,0,True,True
aligned,train,XVSDfgstFUQ$_$4,XVSDfgstFUQ,4,134,27,35,False,2.6666667461395264,2,positive,positive,True,34,34,33,0,34,34,33,0,50,0,True,True
aligned,train,XXvSLz8QmGk$_$10,XXvSLz8QmGk,10,110,23,29,False,1.6666666269302368,2,positive,positive,True,28,28,27,0,28,28,19,8,50,0,True,True
aligned,train,XXvSLz8QmGk$_$7,XXvSLz8QmGk,7,394,72,50,False,2.0,2,positive,positive,True,49,49,48,0,47,47,1,45,50,0,True,True
aligned,train,XbolrpSc0KU$_$5,XbolrpSc0KU,5,135,25,28,False,-0.6666666865348816,0,negative,negative,True,27,27,26,0,27,27,26,0,50,0,True,True
aligned,train,XcHLB-qfv5M$_$0,XcHLB-qfv5M,0,172,26,30,False,0.0,1,neutral,neutral,True,29,29,28,0,29,29,28,0,50,0,True,True
aligned,train,XcHLB-qfv5M$_$3,XcHLB-qfv5M,3,91,13,16,False,0.0,1,neutral,neutral,True,15,15,14,0,15,15,14,0,50,0,True,True
aligned,train,XgT2WWcXip4$_$7,XgT2WWcXip4,7,110,20,26,False,0.0,1,neutral,neutral,True,25,25,24,0,25,25,24,0,50,0,True,True
aligned,train,Xo6-V2RlWss$_$1,Xo6-V2RlWss,1,79,16,23,False,2.6666667461395264,2,positive,positive,True,22,22,21,0,22,22,21,0,50,0,True,True
aligned,train,Xo6-V2RlWss$_$0,Xo6-V2RlWss,0,97,19,23,False,1.6666666269302368,2,positive,positive,True,22,22,21,0,22,22,21,0,50,0,True,True
aligned,train,Xq7zLxYHxd8$_$10,Xq7zLxYHxd8,10,99,20,27,False,0.0,1,neutral,neutral,True,26,26,25,0,26,26,25,0,50,0,True,True
aligned,train,XsEPZydHWdo$_$4,XsEPZydHWdo,4,165,34,40,False,1.3333333730697632,2,positive,positive,True,39,39,38,0,39,39,38,0,50,0,True,True
aligned,train,XwOdPYlyqXA$_$12,XwOdPYlyqXA,12,109,23,26,False,0.6666666865348816,2,positive,positive,True,25,25,24,0,25,25,24,0,50,0,True,True
aligned,train,Xx7Y2YIbleA$_$16,Xx7Y2YIbleA,16,120,21,25,False,1.0,2,positive,positive,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,train,Xx7Y2YIbleA$_$9,Xx7Y2YIbleA,9,181,28,34,False,1.6666666269302368,2,positive,positive,True,33,33,32,0,15,15,14,0,50,0,True,True
aligned,train,Xx7Y2YIbleA$_$8,Xx7Y2YIbleA,8,72,10,15,False,0.0,1,neutral,neutral,True,14,14,13,0,14,14,13,0,50,0,True,True
aligned,train,XyBU_gZtU0M$_$23,XyBU_gZtU0M,23,63,12,14,False,0.3333333432674408,2,positive,positive,True,13,13,12,0,13,13,12,0,50,0,True,True
aligned,train,XyBU_gZtU0M$_$4,XyBU_gZtU0M,4,110,22,28,False,-0.3333333432674408,0,negative,negative,True,27,27,26,0,27,27,26,0,50,0,True,True
aligned,train,XyBU_gZtU0M$_$9,XyBU_gZtU0M,9,83,14,20,False,0.0,1,neutral,neutral,True,19,19,18,0,19,19,18,0,50,0,True,True
aligned,train,XzhRYIeczg4$_$6,XzhRYIeczg4,6,91,12,18,False,0.3333333432674408,2,positive,positive,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,train,Y6zyM1nDhN0$_$2,Y6zyM1nDhN0,2,50,7,11,False,-1.0,0,negative,negative,True,10,10,9,0,10,10,9,0,50,0,True,True
aligned,train,Y6zyM1nDhN0$_$4,Y6zyM1nDhN0,4,111,17,21,False,0.0,1,neutral,neutral,True,20,20,19,0,20,20,13,6,50,0,True,True
aligned,train,YAYfMkxhRiQ$_$3,YAYfMkxhRiQ,3,114,20,28,False,-0.6666666865348816,0,negative,negative,True,27,27,26,0,27,27,26,0,50,0,True,True
aligned,train,YB9EUgrzCCo$_$10,YB9EUgrzCCo,10,65,15,24,False,-2.0,0,negative,negative,True,23,23,22,0,23,23,22,0,50,0,True,True
aligned,train,YB9EUgrzCCo$_$5,YB9EUgrzCCo,5,62,13,17,False,0.6666666865348816,2,positive,positive,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,train,YGeVGXXK3ao$_$1,YGeVGXXK3ao,1,106,18,25,False,0.0,1,neutral,neutral,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,train,YGeVGXXK3ao$_$4,YGeVGXXK3ao,4,83,15,20,False,0.0,1,neutral,neutral,True,19,19,18,0,0,0,0,0,50,0,True,True
aligned,train,YITXOmhQhYE$_$0,YITXOmhQhYE,0,178,33,44,False,1.6666666269302368,2,positive,positive,True,43,43,42,0,43,43,42,0,50,0,True,True
aligned,train,YITXOmhQhYE$_$3,YITXOmhQhYE,3,93,15,21,False,1.0,2,positive,positive,True,20,20,19,0,20,20,19,0,50,0,True,True
aligned,train,YITXOmhQhYE$_$5,YITXOmhQhYE,5,78,15,18,False,2.0,2,positive,positive,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,train,YITXOmhQhYE$_$7,YITXOmhQhYE,7,118,24,27,False,0.3333333432674408,2,positive,positive,True,26,26,25,0,26,26,25,0,50,0,True,True
aligned,train,YITXOmhQhYE$_$6,YITXOmhQhYE,6,62,13,16,False,0.3333333432674408,2,positive,positive,True,15,15,14,0,15,15,14,0,50,0,True,True
aligned,train,YJJoYkFPmds$_$10,YJJoYkFPmds,10,64,14,16,False,0.6666666865348816,2,positive,positive,True,15,15,14,0,10,10,7,2,50,0,True,True
aligned,train,YJJoYkFPmds$_$5,YJJoYkFPmds,5,120,24,26,False,0.3333333432674408,2,positive,positive,True,25,25,24,0,25,25,22,2,50,0,True,True
aligned,train,YJJoYkFPmds$_$7,YJJoYkFPmds,7,58,12,15,False,0.3333333432674408,2,positive,positive,True,14,14,13,0,14,14,9,4,50,0,True,True
aligned,train,YLA7h1RTa9w$_$4,YLA7h1RTa9w,4,56,13,15,False,0.0,1,neutral,neutral,True,14,14,13,0,14,14,13,0,50,0,True,True
aligned,train,YRmjALBdTdE$_$7,YRmjALBdTdE,7,38,7,11,False,-1.0,0,negative,negative,True,10,10,9,0,10,10,4,5,50,0,True,True
aligned,train,YVBsDJtAbk4$_$7,YVBsDJtAbk4,7,104,16,19,False,-0.6666666865348816,0,negative,negative,True,18,18,17,0,18,18,17,0,50,0,True,True
aligned,train,YVHJpAROBvQ$_$2,YVHJpAROBvQ,2,21,6,8,False,0.6666666865348816,2,positive,positive,True,7,7,6,0,7,7,6,0,50,0,True,True
aligned,train,YWjTWl0oNLk$_$11,YWjTWl0oNLk,11,63,11,16,False,1.6666666269302368,2,positive,positive,True,15,15,14,0,15,15,14,0,50,0,True,True
aligned,train,YWjTWl0oNLk$_$1,YWjTWl0oNLk,1,39,8,11,False,0.0,1,neutral,neutral,True,10,10,9,0,10,10,9,0,50,0,True,True
aligned,train,YWjTWl0oNLk$_$3,YWjTWl0oNLk,3,34,8,10,False,0.0,1,neutral,neutral,True,9,9,8,0,9,9,8,0,50,0,True,True
aligned,train,YWjTWl0oNLk$_$4,YWjTWl0oNLk,4,98,19,24,False,-0.3333333432674408,0,negative,negative,True,23,23,22,0,23,23,22,0,50,0,True,True
aligned,train,YWjTWl0oNLk$_$7,YWjTWl0oNLk,7,88,16,23,False,0.6666666865348816,2,positive,positive,True,22,22,21,0,22,22,21,0,50,0,True,True
aligned,train,YWjTWl0oNLk$_$9,YWjTWl0oNLk,9,113,20,25,False,0.6666666865348816,2,positive,positive,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,train,YWxvIFmYnNU$_$13,YWxvIFmYnNU,13,113,20,25,False,0.0,1,neutral,neutral,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,train,YWxvIFmYnNU$_$20,YWxvIFmYnNU,20,60,9,17,False,0.0,1,neutral,neutral,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,train,YWxvIFmYnNU$_$26,YWxvIFmYnNU,26,81,17,22,False,0.6666666865348816,2,positive,positive,True,21,21,20,0,21,21,20,0,50,0,True,True
aligned,train,YcJ5RJYUr7Y$_$17,YcJ5RJYUr7Y,17,94,19,24,False,2.3333332538604736,2,positive,positive,True,23,23,22,0,23,23,22,0,50,0,True,True
aligned,train,YcJ5RJYUr7Y$_$19,YcJ5RJYUr7Y,19,323,65,50,False,1.6666666269302368,2,positive,positive,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,train,YcJ5RJYUr7Y$_$2,YcJ5RJYUr7Y,2,94,19,24,False,0.3333333432674408,2,positive,positive,True,23,23,22,0,23,23,22,0,50,0,True,True
aligned,train,YcyHQQXGXWA$_$4,YcyHQQXGXWA,4,35,7,10,False,1.6666666269302368,2,positive,positive,True,9,9,8,0,0,0,0,0,50,0,True,True
aligned,train,YfxtwXXkCmc$_$0,YfxtwXXkCmc,0,23,4,10,False,0.0,1,neutral,neutral,True,9,9,8,0,9,9,8,0,50,0,True,True
aligned,train,Yi6Qyn4X8is$_$16,Yi6Qyn4X8is,16,384,73,50,False,-0.6666666865348816,0,negative,negative,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,train,Yi6Qyn4X8is$_$7,Yi6Qyn4X8is,7,107,22,26,False,-2.0,0,negative,negative,True,25,25,24,0,25,25,24,0,50,0,True,True
aligned,train,YmGfjU5PGyE$_$5,YmGfjU5PGyE,5,90,19,24,False,0.3333333432674408,2,positive,positive,True,23,23,22,0,23,23,22,0,50,0,True,True
aligned,train,Yn8vNC41UMg$_$10,Yn8vNC41UMg,10,126,23,30,False,0.6666666865348816,2,positive,positive,True,29,29,28,0,29,29,28,0,50,0,True,True
aligned,train,YodtMIsjM0c$_$7,YodtMIsjM0c,7,30,8,10,False,0.6666666865348816,2,positive,positive,True,9,9,8,0,9,9,8,0,50,0,True,True
aligned,train,Z-26eyME6Co$_$10,Z-26eyME6Co,10,71,15,18,False,-0.3333333432674408,0,negative,negative,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,train,Z3fcd1wdzr0$_$2,Z3fcd1wdzr0,2,95,19,23,False,0.0,1,neutral,neutral,True,22,22,21,0,21,21,20,0,50,0,True,True
aligned,train,Z3fcd1wdzr0$_$5,Z3fcd1wdzr0,5,43,9,14,False,0.6666666865348816,2,positive,positive,True,13,13,12,0,13,13,12,0,50,0,True,True
aligned,train,Z3fcd1wdzr0$_$4,Z3fcd1wdzr0,4,106,16,21,False,1.3333333730697632,2,positive,positive,True,20,20,19,0,20,20,19,0,50,0,True,True
aligned,train,Z3fcd1wdzr0$_$7,Z3fcd1wdzr0,7,21,6,8,False,0.0,1,neutral,neutral,True,7,7,6,0,7,7,6,0,50,0,True,True
