version,split,id,video_id,clip_id,raw_text,text_char_len,text_word_len
unaligned,train,icIS9VfbzMw$_$25,icIS9VfbzMw,25,"So unless you really love to drink, or are Cookie Monster, there is no way that it's worth it.",94,19
unaligned,train,icIS9VfbzMw$_$17,icIS9VfbzMw,17,"And the producers of both Fault In Our Stars and Paper Towns have joined in as well, so that is very exciting.",110,22
unaligned,train,icIS9VfbzMw$_$1,icIS9VfbzMw,1,"As you can tell from the gray speckled walls behind me, I am in an airport, and as you can tell from my cold dead eyes, it's 5:42 in the morning.",145,31
unaligned,train,icIS9VfbzMw$_$3,icIS9VfbzMw,3,"I have a bunch of things to tell you, but I also wanna give you some travel tips, so I'm gonna intersperse them.",112,23
unaligned,train,icehEYAiimM$_$0,icehEYAiimM,0,"&gt;&gt; Our special interest group is SIG 6 and it's hearing and hearing disorders research and diagnostics and basically we look at the whole realm of hearing disorders, what causes them, how we test them, test for them, how we rehabilitate people who have hearing loss so pretty much the full gamut of working with hearing impaired people.",342,58
unaligned,train,iex7I7iVnLk$_$3,iex7I7iVnLk,3,The first focuses on changing a situation or solving a problem.,63,11
unaligned,train,ihuGFUrzD30$_$8,ihuGFUrzD30,8,"So, you're listening to what the speaker is saying but watch their body languages as well.",90,16
unaligned,train,ipLoS44xfO4$_$1,ipLoS44xfO4,1,His job is to sell you something,32,7
unaligned,train,ipLoS44xfO4$_$0,ipLoS44xfO4,0,His job is very simple,22,5
unaligned,train,ipLoS44xfO4$_$3,ipLoS44xfO4,3,The salesman and the debater in terms of the communicator,57,10
unaligned,train,ixQbCXLUUj8$_$1,ixQbCXLUUj8,1,A good kiss can be biological evidence that your kisser might be a good mate,76,15
unaligned,train,ixZAEncExWI$_$1,ixZAEncExWI,1,"Access to education as we know it is no longer sufficient or valid, only access to education but education that has no quality does not produce any tangible results.",165,29
unaligned,train,izFBeXMTgds$_$1,izFBeXMTgds,1,I have some very interesting news for you and that is that YouTube has unblocked my response video to Stephen Colbert and for me this is really amazing!,152,28
unaligned,train,j6R1NTrosuM$_$0,j6R1NTrosuM,0,you will see the best of them in this video directly from employers,67,13
unaligned,train,j7fRIGphgtk$_$1,j7fRIGphgtk,1,"Now, open spaces in cities are opportunities",44,7
unaligned,train,j7fRIGphgtk$_$0,j7fRIGphgtk,0,"where public space has to be fought for to begin with, and then for them to be successful, somebody has to think very hard about every detail",141,27
unaligned,train,jEQoBvc7V1o$_$12,jEQoBvc7V1o,12,"And I think this is, again, some clever ideas that came out of the conference today.",84,16
unaligned,train,jFNgOznarMo$_$9,jFNgOznarMo,9,So what we have to address is the challenge of poverty that still plagues us since Independence.,96,17
unaligned,train,jFNgOznarMo$_$10,jFNgOznarMo,10,"If we can address the needs of education and health care of 215 million people in India, and many of them don't get two square meals a day, I think India's well on its way to becoming a leading nation of the world in many different ways.",237,47
unaligned,train,jFpRdhl3fgw$_$2,jFpRdhl3fgw,2,*sings Baby baby baby NOOO i actually thought she was just messing with him or something,88,16
unaligned,train,jNdvceZ4etc$_$2,jNdvceZ4etc,2,"If you want to sit in a reclined position, that’s fine",54,11
unaligned,train,jNdvceZ4etc$_$7,jNdvceZ4etc,7,So let’s keep our hands downturned on our knees or our thighs,61,12
unaligned,train,jPf0LjZAS14$_$0,jPf0LjZAS14,0,"they often shared apartments, survival tactics, child care -- always knew how to fill one more belly, no matter how small the food available",140,24
unaligned,train,jQ3EmbRIe58$_$14,jQ3EmbRIe58,14,Tune in and learn about the exciting things happening at UC IT.,63,12
unaligned,train,jT3FSTBA8Us$_$2,jT3FSTBA8Us,2,"Douglas was born on the cusp of the Baby Boom in the '40s while Zeta-Jones was more of a flower child, born nearly three decades later in 1969",142,28
unaligned,train,jV6qzF2YROc$_$0,jV6qzF2YROc,0,the Firebird was composed by Stravinsky in 1910 for a ballet of the same name.,78,15
unaligned,train,jVayR0VClxQ$_$12,jVayR0VClxQ,12,He will lead you and he will speak to you if you remove the block.,66,15
unaligned,train,jVayR0VClxQ$_$0,jVayR0VClxQ,0,A lot of Christians don't understand why it is that Jesus does not speak to them.,81,16
unaligned,train,jVayR0VClxQ$_$9,jVayR0VClxQ,9,"With me you will be able to do much in my kingdom, but in sin you are not with me and will not achieve the righteousness of God.",128,28
unaligned,train,jYT3-RQFy1U$_$10,jYT3-RQFy1U,10,"The court was founded to prevent a repeat of history's worst crimes, foremost among them the genocide of six million Jews.",122,21
unaligned,train,jYT3-RQFy1U$_$1,jYT3-RQFy1U,1,"It’s absurd for the ICC to ignore international law and agreements, Under which the Palestinians don't have a state and can only get one through direct negotiations with Israel.",177,29
unaligned,train,jakiZQd4boM$_$3,jakiZQd4boM,3,"And finally it's the chief investor relations officer, the one who really relates to the board if he or she has one or to investors, the owners of the company, so that they understand what the company's about and can support it and allow it to happen.",251,47
unaligned,train,jbKDW9URnvM$_$0,jbKDW9URnvM,0,Hi this is Rhett Reiger White Caspian studios on behalf of Expert Village.,74,13
unaligned,train,jcQi90n008o$_$20,jcQi90n008o,20,A lot of great activities -- we are wrapping up our fall sports season,70,14
unaligned,train,jcQi90n008o$_$23,jcQi90n008o,23,We offer so many things for so many kids,40,9
unaligned,train,jcQi90n008o$_$2,jcQi90n008o,2,At this point in time our students are going to begin the registration process,78,14
unaligned,train,jcQi90n008o$_$5,jcQi90n008o,5,Come November our current sophomores will start selecting their courses for next year including their elective courses and teachers are making recommendations for core classes for next year,189,28
unaligned,train,jcQi90n008o$_$18,jcQi90n008o,18,We need to finish the semester as well as we can,48,11
unaligned,train,jgNu58Da9cs$_$2,jgNu58Da9cs,2,And I think the way to go about doing that is trying to make some of our foreign policy research actually practical for foreign policy practitioners.,149,26
unaligned,train,jgNu58Da9cs$_$6,jgNu58Da9cs,6,I mean it's no secret that our federal infrastructure and federal public service is suffering from resourcing issues and analytical capacity issues.,148,22
unaligned,train,jjb1cWmkhI8$_$2,jjb1cWmkhI8,2,If you are interested in helping the speech traditionally maybe you've seen the movies stuttering is a very serviceable area for speech pathologists,148,23
unaligned,train,jjbOD6u7V34$_$3,jjbOD6u7V34,3,"And it was after, like I said, two to three hours, that all of a sudden, here comes a little double-cab Toyota pickup with seven gendarmes in the back, in their little red berets.",179,34
unaligned,train,jlCFLG6rKKY$_$2,jlCFLG6rKKY,2,All it is is no one told him it was inappropriate,49,11
unaligned,train,jnG9zog4NCs$_$2,jnG9zog4NCs,2,"Now, in here, in these brackets, we see the number of observations in each group",80,15
unaligned,train,jnG9zog4NCs$_$4,jnG9zog4NCs,4,"So those numbers are pretty small, so that's why we might be worried that this number here is just statistical noise and is not an actual effect",144,27
unaligned,train,jqKzaEniiKo$_$13,jqKzaEniiKo,13,"You can also go with the S or the C, but you also have the disregarded or partnership option for an LLC, which is a very powerful option and you should consult with your tax advisor to decide which of those elections is right for you.",234,46
unaligned,train,jqKzaEniiKo$_$8,jqKzaEniiKo,8,"So even though you still have an LLC, you can file a tax return with all the advantages of an S-Corp or a C-Corp, and it's amazing the flexibility you have with an LLC.",168,34
unaligned,train,juI9KoLA87A$_$5,juI9KoLA87A,5,"He said, well, you know, I just wrote the first letter I've written my granddaughter in 10 years.",97,18
unaligned,train,jzNIU-w0MVo$_$15,jzNIU-w0MVo,15,"Which is interesting to think about, but maybe beside the point that during a scary and dangerous event I was able to stay in touch with my friends and experience the storm with them.",183,34
unaligned,train,jzNIU-w0MVo$_$16,jzNIU-w0MVo,16,"I mean, if I had been only watching the news I probably would have been worried sick, and that for me the best news is the most personal news.",142,29
unaligned,train,jzNIU-w0MVo$_$7,jzNIU-w0MVo,7,I saw a really interesting Twitter posted this morning from someone who's saying that they thought reading a trustworthy Twitter feed for five minutes is more informative than watching CNN for a whole half an hour.,214,36
unaligned,train,k1ca_xbhohk$_$13,k1ca_xbhohk,13,"Maybe more like, how to prevent a heart attack, how to take care of your heart to prevent a heart attack.",105,21
unaligned,train,k4T6GaDrcjs$_$2,k4T6GaDrcjs,2,"Fortunately however, this disastrous prom does have its heartfelt moments",73,10
unaligned,train,k4T6GaDrcjs$_$4,k4T6GaDrcjs,4,"""McKinley Titans, bow down to your new leaders",46,8
unaligned,train,k4T6GaDrcjs$_$7,k4T6GaDrcjs,7,""" ""I'm pregnant"" Season one introduced us to the squeaky-clean Quinn Fabray",75,12
unaligned,train,k4T6GaDrcjs$_$9,k4T6GaDrcjs,9,"So it came as a shock to viewers, and especially Finn, when Quinn got pregnant",78,15
unaligned,train,k5-3KuvCFms$_$0,k5-3KuvCFms,0,"So, OK, like right now, for example, the Haitians need to come to America.",74,14
unaligned,train,k8NgVOCDYKM$_$10,k8NgVOCDYKM,10,"In a few years, the deal would remove the restrictions on Iran's nuclear program, Enabling Iran to have a massive enrichment capacity that it could use to produce many nuclear bombs within a matter of months The deal would greatly bolster Iran's economy.",254,43
unaligned,train,k8NgVOCDYKM$_$19,k8NgVOCDYKM,19,Iran is a regime that openly calls for Israel's destruction and openly and actively works towards that end.,107,18
unaligned,train,k8NgVOCDYKM$_$2,k8NgVOCDYKM,2,The cabinet is united in strongly opposing the proposed deal.,61,10
unaligned,train,kCQqLNiO0mk$_$11,kCQqLNiO0mk,11,"That means in most school districts, the local areas -- the local taxpayers -- have to come up with the lion's share of support and in poorer areas they just don't get the support they need.",190,36
unaligned,train,kCQqLNiO0mk$_$12,kCQqLNiO0mk,12,We need to have an education system that works all of us in Pennsylvania.,73,14
unaligned,train,kCQqLNiO0mk$_$15,kCQqLNiO0mk,15,"I was in Hazleton, I was up in Easton -- all school districts, every school has to deliver a high class education to all of our children in Pennsylvania if we want to have a strong economy and a strong future.",209,41
unaligned,train,kCQqLNiO0mk$_$17,kCQqLNiO0mk,17,"The other, the state keeps doing what it's doing and the responsibility for education -- and so many other things --gets to the lower the local level and property taxes go through the roof.",189,34
unaligned,train,kCQqLNiO0mk$_$6,kCQqLNiO0mk,6,"Once we balance our budget, we have to make sure that we're investing the dollars we raised wisely.",99,18
unaligned,train,kCQqLNiO0mk$_$8,kCQqLNiO0mk,8,"Now, there might thirty percent or so of the school districts in Pennsylvania who are wealthy enough that they don't have to worry about making ends meet.",154,27
unaligned,train,kKMfsWrigTE$_$1,kKMfsWrigTE,1,"So not even just in this, we're a startup, therefore we're entrepreneurial.",75,12
unaligned,train,kKkZihSbxF4$_$2,kKkZihSbxF4,2,I'm betting that men across this country will have no problem voting for the more qualified candidate who happens to be a woman,127,23
unaligned,train,kPn-t6NSxfQ$_$11,kPn-t6NSxfQ,11,We’ll use the highlighted total assets to determine the debt ratio.,67,11
unaligned,train,kPn-t6NSxfQ$_$14,kPn-t6NSxfQ,14,"So for 2015,  total liabilities divided by total assets gives us a debt ratio of 38.6%. In 2016, total liabilities divided by total assets  gives us a debt ratio of 17.2%.  These ratios are low, which is safe, because it means the company should be able to make its debt payments, even during economic downturns.",312,55
unaligned,train,kPn-t6NSxfQ$_$0,kPn-t6NSxfQ,0,The debt ratio tells us the proportion of assets financed with debt.,68,12
unaligned,train,kPn-t6NSxfQ$_$4,kPn-t6NSxfQ,4,"In general, a debt ratio of less than 30%  suggest a company isn’t as efficient as it could be,  whereas a ratio more than 75% , let's say,  suggests possible bankruptcy, if a company experiences a downturn in business.",219,39
unaligned,train,kRs39SO-neY$_$17,kRs39SO-neY,17,"If you kill them with kindness, if you take their challenge as a valid point and have a short conversation with it, and I'll talk about this more later in another series, then you will seem like you've taken the high road.",222,42
unaligned,train,kU6YY2z7z0I$_$10,kU6YY2z7z0I,10,There's a lot of ways that you can reduce health care costs,59,12
unaligned,train,kU6YY2z7z0I$_$5,kU6YY2z7z0I,5,"On entitlement reform, we have already started down that path with the Affordable Care Act, Obamacare",101,16
unaligned,train,kU6YY2z7z0I$_$4,kU6YY2z7z0I,4,And I also think we need to take a look at rates,48,12
unaligned,train,kU6YY2z7z0I$_$9,kU6YY2z7z0I,9,We reduce hospital infection rates,34,5
unaligned,train,kU6YY2z7z0I$_$8,kU6YY2z7z0I,8,We manage the more complicated medical interventions,52,7
unaligned,train,kY64gXOapYk$_$0,kY64gXOapYk,0,"These three bins and color-coded dot stickers, which I'll provide a link below in the description on where you can get these in like 25 different colors",152,27
unaligned,train,kZfcQ4a0kx4$_$21,kZfcQ4a0kx4,21,"And if you get it right, if you can diagnose the problem correctly, then you can lead to some good solutions.",109,21
unaligned,train,kZfcQ4a0kx4$_$0,kZfcQ4a0kx4,0,"VICTOR, FOREIGN SERVICE OFFICER, ECONOMIC CAREER TRACK: My name is Victor, I'm a Foreign Service Officer in the Economic career track.",134,21
unaligned,train,kZfcQ4a0kx4$_$3,kZfcQ4a0kx4,3,"So you get to be sort of like the Secretary of State's own ""Financial Times"" reporter, or something like that, which is really exciting to me, to be the eyes and ears of U.S.",174,34
unaligned,train,kZfcQ4a0kx4$_$8,kZfcQ4a0kx4,8,"And then overseas, I worked in Ghana, a very exciting summer during the World Cup, and got a chance to cover economic issues related to arms smuggling.",151,27
unaligned,train,kZfcQ4a0kx4$_$15,kZfcQ4a0kx4,15,"The most important skill that I've gained from the job has been communication skills; being able to stand up in front of foreign audiences, in a language I did not speak before I came to the Department of State.",211,39
unaligned,train,kcIGTPHEsNo$_$20,kcIGTPHEsNo,20,And then another friend of mine from the workshop at Columbia recommended me for the job at Scholastic.,103,18
unaligned,train,kcIGTPHEsNo$_$17,kcIGTPHEsNo,17,And then one of my friends from the Lish workshop called and said that there was an opportunity at Golden Books and would I like to go there and be a part-time assistant editor?,177,34
unaligned,train,kcIGTPHEsNo$_$10,kcIGTPHEsNo,10,"I love children's writing and if they'll let me, it'll be an opportunity to move to New York.",93,18
unaligned,train,kddCewAsxfA$_$5,kddCewAsxfA,5,So a creative way to do that is by using your premium pricing option.,69,14
unaligned,train,kf3fZcx8nIo$_$2,kf3fZcx8nIo,2,"Things used to be very secure for longer periods of time, but nowadays with geopolitical concerns and various other uneasiness in the world, we have what's called ""volatility"", therefore rates tend to go down in times of volatility.",232,38
unaligned,train,kh6eynD9OIk$_$10,kh6eynD9OIk,10,"Yeah, that we had to give it",28,7
unaligned,train,kh6eynD9OIk$_$5,kh6eynD9OIk,5,His stomach started to hurt and then he started to throw up,59,12
unaligned,train,kh6eynD9OIk$_$6,kh6eynD9OIk,6,And we could hear her throat starting to close,46,9
unaligned,train,kiR5zVo2zvU$_$24,kiR5zVo2zvU,24,^So get started and please do subscribe as well ^so you can check in with these videos every single week and I can give you advice and we can do this,149,31
unaligned,train,kiR5zVo2zvU$_$14,kiR5zVo2zvU,14,Set a schedule that seems reasonable for you and then just do it,64,13
unaligned,train,kiR5zVo2zvU$_$17,kiR5zVo2zvU,17,"But if you don't have that, you could also just create that with other members of your ensemble, maybe you delegate who works on which things and you have a weekly check in meeting amongst all of you to see if everybody's doing what they need to be doing and how you can do better the next week",294,58
unaligned,train,kj63uF0RhW8$_$7,kj63uF0RhW8,7,"So that's a great place to start if you don't have your own money, and friends and family aren't willing to lend or gift you money.",131,26
unaligned,train,kjQAkrdbREk$_$1,kjQAkrdbREk,1,"As a Brisbane girl, it was extremely devastating watching the recent Queensland floods and it’s also hard to know just how you can help out.",140,25
unaligned,train,kjQAkrdbREk$_$2,kjQAkrdbREk,2,"As a swimmer I’ve travelled the world through my swimming career which I’m extremely fortunate for, but there’s nothing better than coming back to your local cafes and restaurants.",180,29
unaligned,train,kqXpf26EL-s$_$11,kqXpf26EL-s,11,It took me years to create a self-fulfilling prophecy,53,9
unaligned,train,kqXpf26EL-s$_$3,kqXpf26EL-s,3,So I want to be the one up front,32,9
unaligned,train,kqXpf26EL-s$_$5,kqXpf26EL-s,5,I did it in my early 20s,24,7
unaligned,train,krHZuqfXrPU$_$22,krHZuqfXrPU,22,"If that sounds like too much work, then the roboadvisor or the mutual funds are probably a better option for you, but if you want to be more in control of your money and pay the least amount of fees possible, then a brokerage account is the right fit",250,49
unaligned,train,krHZuqfXrPU$_$28,krHZuqfXrPU,28,I hope you guys found this video helpful and are feeling a little more confident about looking at your investing options,120,21
unaligned,train,krHZuqfXrPU$_$11,krHZuqfXrPU,11,A lot of mutual funds will have these fees as high as 3% or 4%,62,15
unaligned,train,krHZuqfXrPU$_$13,krHZuqfXrPU,13,"If you have a little bit more money to invest, and want to pay less fees, your next choice is a roboadvisor",107,22
unaligned,train,ku-dtUqCm2o$_$1,ku-dtUqCm2o,1,"If it's your first outing, it's going to be very hard to get financial backing.",79,15
unaligned,train,kuQWPuhnlHs$_$5,kuQWPuhnlHs,5,First is finding a model which will drive inclusive growth without which the shining India story and India becoming a superpower which we talk about is unlikely to have a fairytale ending because there will be far too many people who will -- who will not be part of this wonderful economic growth story that we're talking about.,328,58
unaligned,train,kuQWPuhnlHs$_$6,kuQWPuhnlHs,6,"So to me, India can become a superpower provided it embraces the criticality of developing a model which will drive inclusive growth and which will get a billion-plus people fully integrated into the growth story that we have.",226,38
unaligned,train,kwkhYpCHWPw$_$6,kwkhYpCHWPw,6,The link is listed just below this video in the description area.,65,12
unaligned,train,kx544gnOZB0$_$0,kx544gnOZB0,0,"This morning, the water in the tank was coloured dark blue.",59,11
unaligned,train,kxcCxbsKx3w$_$2,kxcCxbsKx3w,2,"We're seeking $18 million in the budget this year to help this program be replenished, first of all, the $15 million dollars from the health and foods fund",155,28
unaligned,train,kxcCxbsKx3w$_$8,kxcCxbsKx3w,8,"It's very important, it's critical",34,5
unaligned,train,ky7Q5onqxGw$_$7,ky7Q5onqxGw,7,I think the important thing is we have to hold executives accountable for living those ethics more and those policies.,118,20
unaligned,train,kyPepNmxaj8$_$2,kyPepNmxaj8,2,This can be because not enough fat was removed from a certain area.,67,13
unaligned,train,kz7ahNfXFsk$_$9,kz7ahNfXFsk,9,"I know it's going to be hard, but I think you should wait as long as possible.",78,17
unaligned,train,kzmaKnujN64$_$1,kzmaKnujN64,1,"To fix that, you need to go back to this essential exercise which is your customer profile",90,17
unaligned,train,kzmaKnujN64$_$6,kzmaKnujN64,6,"People can't touch and can't actually see your products, and they're buying according to what they see on the pictures",118,20
unaligned,train,l-nM_U1qpko$_$2,l-nM_U1qpko,2,BUT I'M EXTREMELY PROUD OF THEIR COURAGE AND DEDICATION,55,9
unaligned,train,l-nM_U1qpko$_$5,l-nM_U1qpko,5,"AND REALLY LIKE TO THANK THE WHOLE YOKOSUKA COMMUNITY AND ALSO OUR JAPANESE PARTNERS, THEY'VE BEEN TREMENDOUS THROUGHOUT THIS",125,19
unaligned,train,l5_DDqck4Rs$_$0,l5_DDqck4Rs,0,"Since we're talking about sets and subsets, let's see how these words apply to the number groupings we've been talking about.",125,21
unaligned,train,l8LTcZJ-_8k$_$17,l8LTcZJ-_8k,17,This concept really hit all of them,35,7
unaligned,train,l8LTcZJ-_8k$_$19,l8LTcZJ-_8k,19,"Then about 6:30 to 7:30 we have that middle age group comes in and then, or I’m sorry the elderly come in and then come around 8:00 you get all the college come in that want to have a beer and dinner",199,42
unaligned,train,lEsFI5YJGDo$_$5,lEsFI5YJGDo,5,When I was young my mother told me that the only way to achieve the impossible Is first to believe it is possible,113,23
unaligned,train,lEsFI5YJGDo$_$7,lEsFI5YJGDo,7,I believe that with the technology we have today we can find a way to live among nature and not instead of it,109,23
unaligned,train,lEsFI5YJGDo$_$6,lEsFI5YJGDo,6,"from this moment forward, I have been dreaming to change the world",66,12
unaligned,train,lTfsqoo-jKg$_$4,lTfsqoo-jKg,4,"Listen, we're here to help you",30,6
unaligned,train,lTfsqoo-jKg$_$7,lTfsqoo-jKg,7,"- Cops have a tendency to look at everything through the eyes of security, not through the eyes of freedom",106,20
unaligned,train,lUNNDDsm7R8$_$3,lUNNDDsm7R8,3,"But I also got the chance to do a lot of  administration work, a lot of daily office jobs and there I was using French on a daily basis, not only having to talk to my colleagues but also to my flatmates, who were French and to other staff at Total, so it was really, really good experience for that.",299,60
unaligned,train,lWvaIexY2WU$_$0,lWvaIexY2WU,0,"[Transit timing variations in Kepler data] [100 Year Starship Symposium - Sept 2013, Houston] [Jill Tarter] [SETI Institute, Bernard M.",135,20
unaligned,train,laxadgca3Fo$_$0,laxadgca3Fo,0,Australia's mining industry has become one of the largest sectors of the nation's economy.,90,14
unaligned,train,lbx3eu8LUl8$_$4,lbx3eu8LUl8,4,You put a down payment down under the guide lines of the bank.,62,13
unaligned,train,ll10nEjTvGE$_$9,ll10nEjTvGE,9,And I feel like today we've kind of cleared ourselves to go back to what we were when we began.,95,20
unaligned,train,ll10nEjTvGE$_$8,ll10nEjTvGE,8,And it's trials and travails recently have been particularly painful for us.,76,12
unaligned,train,lp9vkkimXqg$_$12,lp9vkkimXqg,12,And the skin just feels smooth and hydrated and silky,53,10
unaligned,train,lp9vkkimXqg$_$15,lp9vkkimXqg,15,It has both Vitamin C and Hyaluronic Acid in it by the way,58,13
unaligned,train,lp9vkkimXqg$_$6,lp9vkkimXqg,6,And than I've encountered this serum,36,6
unaligned,train,lpF-yBYou0s$_$5,lpF-yBYou0s,5,"IF THEY DO NOT FEEL COMFORTABLE COMING HERE, OUR COMPANIES CANNOT RECRUIT THEM.",79,13
unaligned,train,lpF-yBYou0s$_$6,lpF-yBYou0s,6,"IF OUR COMPANIES CANNOT GET THE BEST TALENT, THEY WILL NOT SUCCEED.",67,12
unaligned,train,luQfWSfb1s0$_$13,luQfWSfb1s0,13,One of the most exciting things for us is to see people from around the world use Course Builder to create and deliver their own courses,136,26
unaligned,train,luQfWSfb1s0$_$16,luQfWSfb1s0,16,You can find more examples in the list of courses on this site,62,13
unaligned,train,luQfWSfb1s0$_$4,luQfWSfb1s0,4,"Each of these MOOCs has helped us gain valuable insights into online learning, which we share with you on this website",118,21
unaligned,train,luQfWSfb1s0$_$6,luQfWSfb1s0,6,"All of our MOOCs were created using Course Builder, our open source online education platform",93,15
unaligned,train,lzVA--tIse0$_$0,lzVA--tIse0,0,in making our new direction possible for we are all here because of the support of management,93,17
unaligned,train,lzyVWNrkgbQ$_$9,lzyVWNrkgbQ,9,"box at a post office because you don't want to, you know, have it go to your home necessarily, because you're going to be getting a lot of mail.",144,29
unaligned,train,m7SJs73SF8w$_$4,m7SJs73SF8w,4,One of the opportunities you can do is to have a hallway conversation area.,75,14
unaligned,train,m8tzdtrgFUA$_$12,m8tzdtrgFUA,12,You need to know whether it's a good company,44,9
unaligned,train,m8tzdtrgFUA$_$0,m8tzdtrgFUA,0,You don't job interview very often,34,6
unaligned,train,m8tzdtrgFUA$_$2,m8tzdtrgFUA,2,"So, I'm going to give you my five home runs",43,10
unaligned,train,m8tzdtrgFUA$_$5,m8tzdtrgFUA,5,The attendees get a fantastic ebook called How to Interview the Employer: 75 Great Questions to Ask Before You Take Any Job,123,22
unaligned,train,m8tzdtrgFUA$_$7,m8tzdtrgFUA,7,You can check that out,22,5
unaligned,train,mHIvH6Nnrls$_$1,mHIvH6Nnrls,1,"However, it was far simple",26,5
unaligned,train,mI50zj8cTNw$_$1,mI50zj8cTNw,1,And I think what we're realizing today is that there is no typical health consumer online.,90,16
unaligned,train,mKP6TVuixWg$_$11,mKP6TVuixWg,11,"I think, thirdly, one of the trends that quite astonishingly ought to be blatantly obvious, but I think has been in the backdrop when you looked at some of the more traditional marketing paradigms like TV and print, is the fact that more of this is measurable, right?",267,48
unaligned,train,mKP6TVuixWg$_$18,mKP6TVuixWg,18,I think there's great sensitivities in the marketplace now.,59,9
unaligned,train,mL2v-sODUZ8$_$11,mL2v-sODUZ8,11,"So, one of the things are credit unions that lend money for people who start businesses, and there's also nonprofits that make what are called micro loans, or small loans from a thousand dollars up to thirty five thousand dollars, to people that are just getting started in business.",283,49
unaligned,train,mMeGgB9-hSE$_$10,mMeGgB9-hSE,10,Not only are these three companies’ active in and outplacement business world.,78,12
unaligned,train,mMeGgB9-hSE$_$13,mMeGgB9-hSE,13,They can always find independent consultants who have their own independent consulting firm and they can team with those people in order to deliver top quality services to the separated employees.,196,31
unaligned,train,mN1Z5xEOy10$_$4,mN1Z5xEOy10,4,HAWAII DEMOCRATS AND REPUBLICANS representing the Republican party,66,8
unaligned,train,mQTaEIrNxnQ$_$11,mQTaEIrNxnQ,11,But sometimes the digital curriculums can actually provide more things for the teacher to pick and choose from as they go through each subject.,143,24
unaligned,train,mRPIse3OO74$_$1,mRPIse3OO74,1,"But the Latino audience in the United States has very high rates of obesity, diabetes, HIV, and asthma",102,18
unaligned,train,mRnEJOLkhp8$_$2,mRnEJOLkhp8,2,"Direct taxes are those which are assessed against income and property, both real and personal, and are paid straight to the government.",135,22
unaligned,train,mSWwz7dXUP8$_$6,mSWwz7dXUP8,6,I approve this message  because this is about the greatest country in the world -- and acting like it.&nbsp;,108,19
unaligned,train,mW8eL4e7Wrg$_$14,mW8eL4e7Wrg,14,"Five, there's no need to capitalize medical conditions when they're spelled out.",80,12
unaligned,train,mW8eL4e7Wrg$_$3,mW8eL4e7Wrg,3,You can save yourself a lot of time and present a polished work product by using these tips when you're preparing reports.,122,22
unaligned,train,mW8eL4e7Wrg$_$2,mW8eL4e7Wrg,2,Here are some common issues that I fix when I proofread the reports other legal nurse consultants.,98,17
unaligned,train,mW8eL4e7Wrg$_$6,mW8eL4e7Wrg,6,"For example, the day could be written as or 3/4/10. Both are correct but be consistent.",87,16
unaligned,train,mW8eL4e7Wrg$_$15,mW8eL4e7Wrg,15,"Six, I suggest that you avoid using military time such as 0100, which tends to confuse people.",94,17
unaligned,train,maO6KmmgcB8$_$4,maO6KmmgcB8,4,"Yes, binding arbitration is less expensive, less time-consuming, but there are some pitfalls to binding arbitration.",116,16
unaligned,train,mgovo8VYtvk$_$24,mgovo8VYtvk,24,"And according to the Chicago Manual of Style, ""With the exception of proper nouns and compounds formed by an adverb ending in ly plus and adjective, it is never incorrect to hyphenate adjectival compounds before a noun",218,37
unaligned,train,mgovo8VYtvk$_$20,mgovo8VYtvk,20,Here are a couple things I learned while earning my certification in copyediting,80,13
unaligned,train,mgovo8VYtvk$_$22,mgovo8VYtvk,22,"Got that, Siri? And 'irregardless?' Not a word at all",53,10
unaligned,train,mgovo8VYtvk$_$23,mgovo8VYtvk,23,The en dash exists—it has very specific uses and it is not the same as a hyphen or dash,87,19
unaligned,train,mgovo8VYtvk$_$29,mgovo8VYtvk,29,"I do have an inherent aptitude for reading, and an acquired one as well",71,14
unaligned,train,mgovo8VYtvk$_$3,mgovo8VYtvk,3,"And just to make things really clear, there is some overlap between proofreading, editing, and copyediting",106,16
unaligned,train,mgovo8VYtvk$_$8,mgovo8VYtvk,8,"While proofreaders are expected to catch typos, they also scrutinize formatting, including line and word breaks, and the type specifications, such as font for headings versus subheadings",186,27
unaligned,train,mgovo8VYtvk$_$13,mgovo8VYtvk,13,"This means that copyeditors perform mechanical editing, making sure that a manuscript conforms to a specific editorial style, or, if you work for a publishing house, a house style",179,29
unaligned,train,mgovo8VYtvk$_$12,mgovo8VYtvk,12,"According to The Copyeditor’s Handbook author Amy Einsohn, the goal of the copyeditor is to ensure clarity, coherency, consistency, and correctness, all in service of communication",180,26
unaligned,train,mgovo8VYtvk$_$30,mgovo8VYtvk,30,"I majored in English and history in college, and both those majors taught me to read critically, with purpose and focus, and a questioning mind",143,25
unaligned,train,mgovo8VYtvk$_$37,mgovo8VYtvk,37,"When the editing is good, the mechanics go unnoticed",52,9
unaligned,train,mgovo8VYtvk$_$34,mgovo8VYtvk,34,Of course the language and descriptions are clear to the author—they come from the author’s own mind,100,17
unaligned,train,mgpoY1-110U$_$1,mgpoY1-110U,1,"This is memorized which means you have no notes, you have no cue cards, you have no nothing.",92,18
unaligned,train,mgpoY1-110U$_$14,mgpoY1-110U,14,Because the movement will actually help you remember the words.,63,10
unaligned,train,mkkoJ2iVbGs$_$0,mkkoJ2iVbGs,0,"you are welcoming different points of view, different understandings, differing language",88,11
