video_id,clip_id,text,label,annotation,mode,id,polarity_from_regression,annotation_norm
Ua4g9q0r-dI,31,That's my thought about preparing for questions that you know you're going to get.,0.0,Neutral,train,Ua4g9q0r-dI$_$31,neutral,neutral
Ua4g9q0r-dI,14,They want to know how much you can lift frequently; how much you can lift occasionally.,-0.6666666865348816,Negative,train,Ua4g9q0r-dI$_$14,negative,negative
Uc-0G7RRxoY,16,"But generally, you won't be staring people down with natural eye contact.",0.0,Neutral,train,Uc-0G7RRxoY$_$16,neutral,neutral
Uc-0G7RRxoY,6,"Not to your notes, not to the wall, not to anything but a person.",0.3333333432674408,Positive,train,Uc-0G7RRxoY$_$6,positive,positive
UeOIb6s0pVM,6,""" So thanks for joining us today",2.0,Positive,train,UeOIb6s0pVM$_$6,positive,positive
UeOIb6s0pVM,8,And if you have any questions or concerns about what we've been telling you please comment below and we'll make sure to get back to you,0.6666666865348816,Positive,train,UeOIb6s0pVM$_$8,positive,positive
UgTM9y2rD38,2,Metro Arts: Featuring the best artists in the Metro Detroit area.,2.6666667461395264,Positive,train,UgTM9y2rD38$_$2,positive,positive
UkqTwAuA8jI,7,just a variety of things,0.0,Neutral,train,UkqTwAuA8jI$_$7,neutral,neutral
UmB5c_QqUPs,11,"It would be able, under this deal, to break out to a nuclear weapon in a short time, And within a few years, to have the industrial capability to produce many nuclear bombs for the goal of our destruction.",-2.3333332538604736,Negative,train,UmB5c_QqUPs$_$11,negative,negative
UtjenieM1Ak,6,And if that is the case you know you are working with the very best.,1.0,Positive,train,UtjenieM1Ak$_$6,positive,positive
UtuTyW9pUN8,6,"These are all tasks, if done well, they'll make your agency stand out from the crowd and can support you in your local admin tasks",0.0,Neutral,train,UtuTyW9pUN8$_$6,neutral,neutral
Uw1nWfSuyo8,2,What does your audience know about the topic that you're going to talk about.,0.3333333432674408,Positive,train,Uw1nWfSuyo8$_$2,positive,positive
VAFdgtqZz4g,4,But making it relevant for the time that they’re making their decisions.,0.6666666865348816,Positive,train,VAFdgtqZz4g$_$4,positive,positive
VAr7gJydnys,13,"One such example would be ""Who owns the dog? Who's going to get the dog? The Cat?"" You can see how",0.0,Neutral,train,VAr7gJydnys$_$13,neutral,neutral
VAr7gJydnys,1,Well quite frankly it may be too late,-1.3333333730697632,Negative,train,VAr7gJydnys$_$1,negative,negative
VAr7gJydnys,0,"Hi, this is Rocco Beatrice, Managing Director for Estate Street Partners and the subject is divorce asset protection, how to protect the assets in divorce",1.0,Positive,train,VAr7gJydnys$_$0,positive,positive
VAr7gJydnys,6,That in divorce is the subject matter,1.0,Positive,train,VAr7gJydnys$_$6,positive,positive
VDjnKdFxuBE,0,"Well, I think the PhD program is really neat because you're not only influencing, once you become a professor, not only influencing MBA's that come through your classes.",2.6666667461395264,Positive,train,VDjnKdFxuBE$_$0,positive,positive
VN1IPN1TL3Q,0,&gt;&gt; There's often been a dichotomy set up or proposed that really pits morals against researchers in saying that in proposing that human embryonic stem cell creation is tantamount to murder as it involves the destruction of the blastocyst.,-1.3333333730697632,Negative,train,VN1IPN1TL3Q$_$0,negative,negative
VN1IPN1TL3Q,5,It's not going to be used to create life; it's destined to be destroyed.,-1.6666666269302368,Negative,train,VN1IPN1TL3Q$_$5,negative,negative
VUrTT7xsrec,1,"from 1996 There's never been a debate, why are you refusing to debate?",1.0,Positive,train,VUrTT7xsrec$_$1,positive,positive
VWik5oKP6IU,3,""" Very few people do that",0.3333333432674408,Positive,train,VWik5oKP6IU$_$3,positive,positive
VZqkWIPmH6w,4,"It seems a good time to take this step, which I have considered for several years.",0.0,Neutral,train,VZqkWIPmH6w$_$4,neutral,neutral
Va54WZgPTdY,6,"AND AS I SAID, THEY WILL BE MET WITH FIRE, FURY AND, FRANKLY, POWER, THE LIKES OF WHICH THIS WORLD HAS NEVER SEEN BEFORE",-2.0,Negative,train,Va54WZgPTdY$_$6,negative,negative
VbSsGRXIwjc,2,"Male Speaker:  Now last season's finale - I mean it's not a Person of Interest season finale if Root is not there, right?",1.6666666269302368,Positive,train,VbSsGRXIwjc$_$2,positive,positive
Ve-mmCM8TI0,15,Check here if  you think depth first will always find that.,0.0,Neutral,train,Ve-mmCM8TI0$_$15,neutral,neutral
Ve-mmCM8TI0,2,"Second, cheapest-first search, in which we always expand first the path with the lowest total cost.",0.0,Neutral,train,Ve-mmCM8TI0$_$2,neutral,neutral
Ve-mmCM8TI0,4,"In depth-first search, we always expand first the longest path, the path with the most lengths in it.",0.0,Neutral,train,Ve-mmCM8TI0$_$4,neutral,neutral
Ve-mmCM8TI0,7,Then I want you to ask one more question or answer one more question which is are these searches optimal?,0.3333333432674408,Positive,train,Ve-mmCM8TI0$_$7,positive,positive
Ve-mmCM8TI0,6,"And if there are ties, put that number in and resolve the ties in left to right order.",-1.0,Negative,train,Ve-mmCM8TI0$_$6,negative,negative
VhKJm_jiciU,10,"Whatever it is that you're going out for, you need to show that you are absolutely responsible.",1.3333333730697632,Positive,train,VhKJm_jiciU$_$10,positive,positive
VjAvqFXEmmk,3,That's a concept they teach in traditional marketing and it's no different here,0.0,Neutral,train,VjAvqFXEmmk$_$3,neutral,neutral
VjAvqFXEmmk,2,You know the importance of word of mouth in growing your business,0.0,Neutral,train,VjAvqFXEmmk$_$2,neutral,neutral
VjAvqFXEmmk,4,"With social media, word of mouth has gone global and it's critical that you start bringing yourself into the conversation",0.6666666865348816,Positive,train,VjAvqFXEmmk$_$4,positive,positive
VoETCD8fBLI,5,And it's an industry that is very specific about focusing on DR goals.,0.6666666865348816,Positive,train,VoETCD8fBLI$_$5,positive,positive
Vv2DTPyyw90,0,Why am I fascinated with characters like Sherlock Holmes or James Digriz or various other characters who tend to be on the outside of normal society.,0.0,Neutral,train,Vv2DTPyyw90$_$0,neutral,neutral
Vw4-ae-ucHE,0,"it's like, seeking out online discussions with people, how much is it serving us",-0.3333333432674408,Negative,train,Vw4-ae-ucHE$_$0,negative,negative
Vw4-ae-ucHE,3,"Sometimes, you might just be trying to gain more compassion for someone else, uh, even if they're very different than you",0.3333333432674408,Positive,train,Vw4-ae-ucHE$_$3,positive,positive
Vw4-ae-ucHE,2,"Sometimes you might want to learn something, sometimes you might be looking for someone to help you change your mind about something",0.6666666865348816,Positive,train,Vw4-ae-ucHE$_$2,positive,positive
Vx8npmcFxak,5,And these are DenadaDance toe stretchers and it was the best decision I have ever made for my feet.,2.0,Positive,train,Vx8npmcFxak$_$5,positive,positive
VybXjsmsjAY,13,"Lastly, you will be able to recognize incidence of illegal discrimination and take appropriate action.",1.0,Positive,train,VybXjsmsjAY$_$13,positive,positive
W-pA0lOGLR0,5,"Then, you pick up the little pieces of paper by apparently trapping air inside by doing this",0.3333333432674408,Positive,train,W-pA0lOGLR0$_$5,positive,positive
W-ptEZFARVo,2,I have a few that have been with me since they were two and a half,1.0,Positive,train,W-ptEZFARVo$_$2,positive,positive
W-q9bPlMIVI,14,"Now it's important, I think because I came from the sales side but worked with agencies, that you understand those different perspectives of this business",0.0,Neutral,train,W-q9bPlMIVI$_$14,neutral,neutral
W40BaML7mzc,0,"Hey, I'm Tracey Goodwin, and I am going to teach you how to write a great speech.",1.0,Positive,train,W40BaML7mzc$_$0,positive,positive
W53uRqITk2I,0,"or religion, or even faith",0.6666666865348816,Positive,train,W53uRqITk2I$_$0,positive,positive
W53uRqITk2I,6,"Accordingly, ""we hold a particular responsibility ""for the changes that will reverse the trajectory ""of atmospheric warming, and safeguard the sanctity ""of what our God calls 'very good",1.0,Positive,train,W53uRqITk2I$_$6,positive,positive
WAXJRnJXmOA,18,So I think that's what I'll be telling my parents moving forward that it'll give us more meaningful data with less testing overall.,0.6666666865348816,Positive,train,WAXJRnJXmOA$_$18,positive,positive
WAXJRnJXmOA,5,And that's what assessment does for teachers with students.,0.3333333432674408,Positive,train,WAXJRnJXmOA$_$5,positive,positive
WBCRTcMJZZc,3,"And of course your health is an asset too, it's hard to have a valuable life without good health.",0.6666666865348816,Positive,train,WBCRTcMJZZc$_$3,positive,positive
WGfGxoI05ew,3,So I highly recommend E-trade - it's a really great site that will make you some money and it's super easy to use.,2.0,Positive,train,WGfGxoI05ew$_$3,positive,positive
WHUHTmtBJWU,14,This is something we see a lot of times . People are nervous so they rock back and forth.,0.0,Neutral,train,WHUHTmtBJWU$_$14,neutral,neutral
WMzvDL7b4sM,0,Antonio Cassano became most-expensive teenager when he joined Roma,0.6666666865348816,Positive,train,WMzvDL7b4sM$_$0,positive,positive
WTF9xgqLIvI,2,"And, he will be amazed",0.6666666865348816,Positive,train,WTF9xgqLIvI$_$2,positive,positive
WTF9xgqLIvI,7,"with tenderness, with loving kindness,",1.3333333730697632,Positive,train,WTF9xgqLIvI$_$7,positive,positive
WUeSV0Z23Kg,1,by the way one less thing as we leave you on june the men uh,-0.3333333432674408,Negative,train,WUeSV0Z23Kg$_$1,negative,negative
WXKgBIiP8IA,10,"” And so it begins right there, some time in the 1830s, a few decades before the Civil War",0.0,Neutral,train,WXKgBIiP8IA$_$10,neutral,neutral
WXKgBIiP8IA,1,"Which it is, but it is also much less interesting",0.3333333432674408,Positive,train,WXKgBIiP8IA$_$1,positive,positive
WXKgBIiP8IA,2,"Right, so Huck Finn is one of those rare examples — like Aliens or The Empire Strikes Back — where the sequel outclasses the original",1.3333333730697632,Positive,train,WXKgBIiP8IA$_$2,positive,positive
WXKgBIiP8IA,5,"” And he did pigeonhole it for about six years, but then he returned to it in a frenzy of all-day, every day writing",0.3333333432674408,Positive,train,WXKgBIiP8IA$_$5,positive,positive
Wfn7XvSEwUA,1,I don't really know what the word would be,0.0,Neutral,train,Wfn7XvSEwUA$_$1,neutral,neutral
Wfn7XvSEwUA,3,I was like okay I want to know what this woman has to say about that time period when she knew everybody,0.3333333432674408,Positive,train,Wfn7XvSEwUA$_$3,positive,positive
Wh6sht7xwqQ,11,"After thinking about it for a while, my daughter came back and said, ""I'd like to add to my answer",0.6666666865348816,Positive,train,Wh6sht7xwqQ$_$11,positive,positive
Wh6sht7xwqQ,0,and never be afraid to take that risk that might put you in over your head,0.3333333432674408,Positive,train,Wh6sht7xwqQ$_$0,positive,positive
Wn8nz8GPKkI,1,"Their associating gives rise to organizations, distinct from government and absent from the market.",-0.3333333432674408,Negative,train,Wn8nz8GPKkI$_$1,negative,negative
Wn8nz8GPKkI,0,"No community of peoples can freely pursue its happiness without the chances to associate, exchange ideas, and organize.",0.3333333432674408,Positive,train,Wn8nz8GPKkI$_$0,positive,positive
Wnw1IAEDwDM,0,JOSEPH COWAN: What's going to define success is how we talk to the patient and how the patient responds to us.,0.0,Neutral,train,Wnw1IAEDwDM$_$0,neutral,neutral
Wo1RxRjXyYw,3,"Again, a takeaway action for us is to consolidate those resources and get them out to our networks, and that'll happen post-today, as well",0.3333333432674408,Positive,train,Wo1RxRjXyYw$_$3,positive,positive
Wo1RxRjXyYw,2,"And so, these sorts of resources are out there, as Stephen mentioned, but very few know about them",0.3333333432674408,Positive,train,Wo1RxRjXyYw$_$2,positive,positive
Wo1RxRjXyYw,6,"Peter Sherman, I'm an occupational physician in practise here",0.0,Neutral,train,Wo1RxRjXyYw$_$6,neutral,neutral
Wo1RxRjXyYw,8,But most of the patients that I see with work-related stress or stress that's affecting their work or compensation systems,0.3333333432674408,Positive,train,Wo1RxRjXyYw$_$8,positive,positive
WtiBpLt2wuA,2,I'd like to make a special plea for you to cast your vote for Arbitrator Intelligence in the  Innovating Justice Challenge.,0.0,Neutral,train,WtiBpLt2wuA$_$2,neutral,neutral
Wx9nThz5z_Y,31,"If you're selling golf clubs, you'll want to hear the sounds of birds chirping.",0.0,Neutral,train,Wx9nThz5z_Y$_$31,neutral,neutral
WxYb2x_irTM,2,"But all in all we work to have the agencies work together to come up with a formulated, integrated marketing plan that covers all the channels that are important to us as a brand.",1.3333333730697632,Positive,train,WxYb2x_irTM$_$2,positive,positive
X0jMZoxUL2A,4,They provide the instructional materials,0.3333333432674408,Positive,train,X0jMZoxUL2A$_$4,positive,positive
X0jMZoxUL2A,7,"Best of all, the program is free",1.0,Positive,train,X0jMZoxUL2A$_$7,positive,positive
X0jMZoxUL2A,8,"I mean you don’t have to worry about even paying for it, paying for books, getting financial aid, nothing",1.3333333730697632,Positive,train,X0jMZoxUL2A$_$8,positive,positive
X2leyjuolDM,8,And that's not just from a direct marketing standpoint or a typical way we've looked at it.,0.6666666865348816,Positive,train,X2leyjuolDM$_$8,positive,positive
X6-jJO00DMg,8,"It's not for everyone, it's a sophisticated product and the borrower has the opportunity to pay down the accruing negative interest from larger chunks of money that comes into their life.",0.0,Neutral,train,X6-jJO00DMg$_$8,neutral,neutral
X7-Gbk8gAD0,0,foundations that they can take into almost any situation,0.6666666865348816,Positive,train,X7-Gbk8gAD0$_$0,positive,positive
X7-Gbk8gAD0,2,\ LIU: We live in the media world,0.0,Neutral,train,X7-Gbk8gAD0$_$2,neutral,neutral
X7-Gbk8gAD0,6,You are constantly involved in things that interest you because that is the path that you have taken,1.3333333730697632,Positive,train,X7-Gbk8gAD0$_$6,positive,positive
XAT2IfFFAU0,3,"This final stage is called the venting stage, and it happens just before you wake up in the morning.",0.0,Neutral,train,XAT2IfFFAU0$_$3,neutral,neutral
XAgD-xoil40,16,My name is Philip Beningoso and I'm an investment professional.,0.0,Neutral,train,XAgD-xoil40$_$16,neutral,neutral
XAgD-xoil40,2,"Now there's a variety of way, and this is sort of a misnomer about voting share stock.",0.0,Neutral,train,XAgD-xoil40$_$2,neutral,neutral
XCyngF93SmU,5,But we will talk about external communication,0.0,Neutral,train,XCyngF93SmU$_$5,neutral,neutral
XCyngF93SmU,4,"First of all, there is internal communication, also called corporate communication, when you communicate ideas, messages within your organisation or initiative",0.0,Neutral,train,XCyngF93SmU$_$4,neutral,neutral
XDVkhOziCkg,1,Please join us at the conference.,1.3333333730697632,Positive,train,XDVkhOziCkg$_$1,positive,positive
XEZ7e4pf1xE,11,I have a lot of other things I could be reading instead,-1.3333333730697632,Negative,train,XEZ7e4pf1xE$_$11,negative,negative
XEZ7e4pf1xE,12,"Also, my time is valuable",-1.6666666269302368,Negative,train,XEZ7e4pf1xE$_$12,negative,negative
XFGHTk_3hGg,9,"But what you want is you want to have a variety of monologues, you want to have a funny one.",0.6666666865348816,Positive,train,XFGHTk_3hGg$_$9,positive,positive
XFGHTk_3hGg,5,"They are directly looking at this person, just like I'm directly looking at the camera right now.",0.3333333432674408,Positive,train,XFGHTk_3hGg$_$5,positive,positive
XFGHTk_3hGg,6,"Monologues traditionally, well they are either humorous or dramatic.",0.3333333432674408,Positive,train,XFGHTk_3hGg$_$6,positive,positive
XPoY4LD-A1I,12,Matthews has tried to avoid some of the difficulties,0.0,Neutral,train,XPoY4LD-A1I$_$12,neutral,neutral
XPoY4LD-A1I,8,"‬When courses are taught it is often assumed that pupils are emotionally ready to deal with what is on the curriculum, whereas they may not be",-0.3333333432674408,Negative,train,XPoY4LD-A1I$_$8,negative,negative
XQOUZhWI1B0,3,"I'll tell you what, why don't you come back here, Take my greasy apron, and my stupid hat, and stand back here in the 128 degree temperature, and cook your own burger 'till your satisfied! Oh, and don't forget",-3.0,Negative,train,XQOUZhWI1B0$_$3,negative,negative
XQxnAPleuCE,3,"And while the shareholder can attend the meeting that is going to discuss these general issues upon which a vote is to be held, more often than not, the shareholder votes by proxy.",0.6666666865348816,Positive,train,XQxnAPleuCE$_$3,positive,positive
XVSDfgstFUQ,1,"The series follows the God, Apollo, who has been turned into a mortal 16 year old boy as punishment and you can just imagine the hijinks that happen from there",2.0,Positive,train,XVSDfgstFUQ$_$1,positive,positive
XVSDfgstFUQ,3,"So yeah, I am very much looking forward to getting in on this",2.6666667461395264,Positive,train,XVSDfgstFUQ$_$3,positive,positive
XVSDfgstFUQ,4,"I love how many books Rick Riordan puts out like, even if I am currently behind on the Rick Riordan books, it's a good problem to have",2.6666667461395264,Positive,train,XVSDfgstFUQ$_$4,positive,positive
XXvSLz8QmGk,10,"I would advise that you do that, take some time and enjoy it, let me know, I would love to hear your feedback.",1.6666666269302368,Positive,train,XXvSLz8QmGk$_$10,positive,positive
XXvSLz8QmGk,7,"Saying that, before we get into that specifically I wanted you to know that it really doesn't matter if I am doing my best to be a top marketing blogger for small business owners, or medium sized business owners, or if I am doing my very best version to be a top small business speaker; all the advice that you'll find here at the marketing blog guranteedprofit.com  has been proven and tested.",2.0,Positive,train,XXvSLz8QmGk$_$7,positive,positive
XbolrpSc0KU,5,Sickles declined to attend because there was some fire along his segment of the line and he thought it best to remain with his soldiers,-0.6666666865348816,Negative,train,XbolrpSc0KU$_$5,negative,negative
XcHLB-qfv5M,0,Parliament signed the UK Bribery Act in 2010. The legislation was passed after Parliament reviewed decades of reports on problems related to bribery throughout the country.,0.0,Neutral,train,XcHLB-qfv5M$_$0,neutral,neutral
XcHLB-qfv5M,3,The general consensus was that companies are not highly concerned about being investigated.,0.0,Neutral,train,XcHLB-qfv5M$_$3,neutral,neutral
XgT2WWcXip4,7,"But while the truncheon may be used by the army in lieu of conversation, words will always retain their Power.",0.0,Neutral,train,XgT2WWcXip4$_$7,neutral,neutral
Xo6-V2RlWss,1,It's cash back credit card with a great plan and MBNA is a good overall lender.,2.6666667461395264,Positive,train,Xo6-V2RlWss$_$1,positive,positive
Xo6-V2RlWss,0,The MBNA smart cash credit card is a Canadian credit that seems to be taking the market by storm.,1.6666666269302368,Positive,train,Xo6-V2RlWss$_$0,positive,positive
Xq7zLxYHxd8,10,"The actors, when they're not, I have used footage in a movie that was not even intended to be used.",0.0,Neutral,train,Xq7zLxYHxd8$_$10,neutral,neutral
XsEPZydHWdo,4,"We have a conversation, we have a point of view, we write it in a blog and use that to create more, or generate more interest in the kinds of services that we offer.",1.3333333730697632,Positive,train,XsEPZydHWdo$_$4,positive,positive
XwOdPYlyqXA,12,It would be good to try to provide a time in the daily schedule that a teacher can do this in each classroom.,0.6666666865348816,Positive,train,XwOdPYlyqXA$_$12,positive,positive
Xx7Y2YIbleA,16,"However, those that currently own stock may see this as a benefit because they are getting a return on their investment.",1.0,Positive,train,Xx7Y2YIbleA$_$16,positive,positive
Xx7Y2YIbleA,9,"Preferred stockholders again, have added benefits because they are purchasing usually in advance or they are purchasing and have to hang on to stock longer than normal stockholders.",1.6666666269302368,Positive,train,Xx7Y2YIbleA$_$9,positive,positive
Xx7Y2YIbleA,8,Usually to preferred stockholders first and then to common stockholders.,0.0,Neutral,train,Xx7Y2YIbleA$_$8,neutral,neutral
XyBU_gZtU0M,23,This is a free resource brought to you by Spark Media Solutions,0.3333333432674408,Positive,train,XyBU_gZtU0M$_$23,positive,positive
XyBU_gZtU0M,4,The stock IPOed up forty-four percent on its first day of trading only to drop to below it IPO price on Monday,-0.3333333432674408,Negative,train,XyBU_gZtU0M$_$4,negative,negative
XyBU_gZtU0M,9,Two years ago Snapchat's CEO turned down a three billion dollar offer from Facebook,0.0,Neutral,train,XyBU_gZtU0M$_$9,neutral,neutral
XzhRYIeczg4,6,"A community gathering space that's all about conversation, connection and community change.",0.3333333432674408,Positive,train,XzhRYIeczg4$_$6,positive,positive
Y6zyM1nDhN0,2,The same applies to nationals versus non-nationals,-1.0,Negative,train,Y6zyM1nDhN0$_$2,negative,negative
Y6zyM1nDhN0,4,"The status of refugee, including rights as well as some restrictions, is regulated by International Refugee Law",0.0,Neutral,train,Y6zyM1nDhN0$_$4,neutral,neutral
YAYfMkxhRiQ,3,"Usually it's the White House, the White House counsel, or the president that has to decide how they'll be enforced",-0.6666666865348816,Negative,train,YAYfMkxhRiQ$_$3,negative,negative
YB9EUgrzCCo,10,"And I love you, and I'm sorry I let you down, I'm so sorry Daddy.",-2.0,Negative,train,YB9EUgrzCCo$_$10,negative,negative
YB9EUgrzCCo,5,"You told me you wanted me to change the world, make it better.",0.6666666865348816,Positive,train,YB9EUgrzCCo$_$5,positive,positive
YGeVGXXK3ao,1,FERRIN: My name is Curtis Ferrin and my role here at Billings Clinic is Admission Discharge Transfer Nurse,0.0,Neutral,train,YGeVGXXK3ao$_$1,neutral,neutral
YGeVGXXK3ao,4,"We have to remember when we discharge people from our hospital, that we're not done",0.0,Neutral,train,YGeVGXXK3ao$_$4,neutral,neutral
YITXOmhQhYE,0,"Hi I'm Tim Spransy, the pastor of worship arts here at Crosspoint Church and I'm just gonna take a couple minutes to tell you about scripture that has been speaking to me lately.",1.6666666269302368,Positive,train,YITXOmhQhYE$_$0,positive,positive
YITXOmhQhYE,3,"Well, what they do, around midnight the scripture says, they start praying and singing hymns.",1.0,Positive,train,YITXOmhQhYE$_$3,positive,positive
YITXOmhQhYE,5,They actually stay and lead the prison guard and his whole family to the Lord.,2.0,Positive,train,YITXOmhQhYE$_$5,positive,positive
YITXOmhQhYE,7,I think what we look at when we read that scripture is we look at the miracle of the earthquake in the prison opening.,0.3333333432674408,Positive,train,YITXOmhQhYE$_$7,positive,positive
YITXOmhQhYE,6,A lot of people get saved and they eventually do you get free.,0.3333333432674408,Positive,train,YITXOmhQhYE$_$6,positive,positive
YJJoYkFPmds,10,Some of them might be fully blind and can hear a little bit more,0.6666666865348816,Positive,train,YJJoYkFPmds$_$10,positive,positive
YJJoYkFPmds,5,Ok first I want to emphasize when I say Deaf Blind that does not mean necessarily a person is fully deaf and fully blind,0.3333333432674408,Positive,train,YJJoYkFPmds$_$5,positive,positive
YJJoYkFPmds,7,"Some people are Hard of Hearing, they can hear quite a bit",0.3333333432674408,Positive,train,YJJoYkFPmds$_$7,positive,positive
YLA7h1RTa9w,4,They asked us to spend a lot of our time dealing with it,0.0,Neutral,train,YLA7h1RTa9w$_$4,neutral,neutral
YRmjALBdTdE,7,But without feeling it it doesn't work,-1.0,Negative,train,YRmjALBdTdE$_$7,negative,negative
YVBsDJtAbk4,7,The Obama administration is going to be focused almost exclusively on dealing with the domestic economy.,-0.6666666865348816,Negative,train,YVBsDJtAbk4$_$7,negative,negative
YVHJpAROBvQ,2,the next way to do it,0.6666666865348816,Positive,train,YVHJpAROBvQ$_$2,positive,positive
YWjTWl0oNLk,11,"And of course, just being filthy, stinking rich will do wonders",1.6666666269302368,Positive,train,YWjTWl0oNLk$_$11,positive,positive
YWjTWl0oNLk,1,One option is to just bribe the bouncer,0.0,Neutral,train,YWjTWl0oNLk$_$1,neutral,neutral
YWjTWl0oNLk,3,You can flirt and seek your way in,0.0,Neutral,train,YWjTWl0oNLk$_$3,neutral,neutral
YWjTWl0oNLk,4,"But good luck getting to talk to anyone, since it will be obvious you weren't supposed to be there",-0.3333333432674408,Negative,train,YWjTWl0oNLk$_$4,negative,negative
YWjTWl0oNLk,7,"It's one of the biggest additions, and it's just the measure of notoriety among all Sims",0.6666666865348816,Positive,train,YWjTWl0oNLk$_$7,positive,positive
YWjTWl0oNLk,9,"In order to gain admittance into the exclusive clubs, and especially the VIP sections, you will need to be famous",0.6666666865348816,Positive,train,YWjTWl0oNLk$_$9,positive,positive
YWxvIFmYnNU,13,"Well, for protection, for that legal paper work to make sure things are done and because I want maximum exposure.",0.0,Neutral,train,YWxvIFmYnNU$_$13,neutral,neutral
YWxvIFmYnNU,20,"They’re making their 3%, maybe, commission on a transaction.",0.0,Neutral,train,YWxvIFmYnNU$_$20,neutral,neutral
YWxvIFmYnNU,26,You just can’t earn more than one - using more than one license on the same deal.,0.6666666865348816,Positive,train,YWxvIFmYnNU$_$26,positive,positive
YcJ5RJYUr7Y,17,and see it evolve and grow and all that type of thing Cause that's really cool with new shows.,2.3333332538604736,Positive,train,YcJ5RJYUr7Y$_$17,positive,positive
YcJ5RJYUr7Y,19,"I just wanted to give you guys a little bit of an update on things Cause I figured, I mean, I'm calling this ""Adventures Backstage"" but I'm just putting up a lot of ""How-To"" videos and I like doing that and those, I wanna keep doing those But I also kind of want to give you guys kind of an insight to my actual adventures.",1.6666666269302368,Positive,train,YcJ5RJYUr7Y$_$19,positive,positive
YcJ5RJYUr7Y,2,So you might be wondering why I'm in front of a white curtain and not my normal black curtain.,0.3333333432674408,Positive,train,YcJ5RJYUr7Y$_$2,positive,positive
YcyHQQXGXWA,4,Ste has done a phenomenal job right,1.6666666269302368,Positive,train,YcyHQQXGXWA$_$4,positive,positive
YfxtwXXkCmc,0,My name's Joel Whitmore,0.0,Neutral,train,YfxtwXXkCmc$_$0,neutral,neutral
Yi6Qyn4X8is,16,"I think It let down a lot of people and i also didn't like the auto tune like Kanye could have sang in his normal voice but he's got this horrible auto tuned because it's so obvious it's auto tone, because i sometimes have trouble listening or telling whether an artist is using auto tune but it's so blatantly obvious in this song and you know what i was really disappointed with it.",-0.6666666865348816,Negative,train,Yi6Qyn4X8is$_$16,negative,negative
Yi6Qyn4X8is,7,And the thing I want to say is that this generation has to be the dumbest generation that I have ever seen.,-2.0,Negative,train,Yi6Qyn4X8is$_$7,negative,negative
YmGfjU5PGyE,5,I know personally a lot of people who simply can't be taken to the doctor and will not go.,0.3333333432674408,Positive,train,YmGfjU5PGyE$_$5,positive,positive
Yn8vNC41UMg,10,"They can do tie ups, collaborations, offer help to people in return of money, and see if it grows organically into a business.",0.6666666865348816,Positive,train,Yn8vNC41UMg$_$10,positive,positive
YodtMIsjM0c,7,Who was in the film or TV show,0.6666666865348816,Positive,train,YodtMIsjM0c$_$7,positive,positive
Z-26eyME6Co,10,The plaintiff has to prove that that it did happen as a result of this.,-0.3333333432674408,Negative,train,Z-26eyME6Co$_$10,negative,negative
Z3fcd1wdzr0,2,"And to, I guess the best way to put it is, to educate yourself for different industries as well",0.0,Neutral,train,Z3fcd1wdzr0$_$2,neutral,neutral
Z3fcd1wdzr0,5,"Because, as a recruiter, we do look at that",0.6666666865348816,Positive,train,Z3fcd1wdzr0$_$5,positive,positive
Z3fcd1wdzr0,4,"So if anyone gets on LinkedIn, definitely have an awesome profile picture, update your contact information",1.3333333730697632,Positive,train,Z3fcd1wdzr0$_$4,positive,positive
Z3fcd1wdzr0,7,So how do you do that,0.0,Neutral,train,Z3fcd1wdzr0$_$7,neutral,neutral
ZDz8Qr-sJ3E,3,"So basically the scenario is that you have been driving and for some reason, whatever reason that might be, your car has broken down.",-0.3333333432674408,Negative,train,ZDz8Qr-sJ3E$_$3,negative,negative
ZDz8Qr-sJ3E,4,Whether it is a flat tire or whatever might have taken place.,0.0,Neutral,train,ZDz8Qr-sJ3E$_$4,neutral,neutral
ZJGzEeDXbyM,0,and that's this one here,0.6666666865348816,Positive,train,ZJGzEeDXbyM$_$0,positive,positive
ZQuGizjoCTY,4,It's a horse that was built by a committee,-0.3333333432674408,Negative,train,ZQuGizjoCTY$_$4,negative,negative
ZQuGizjoCTY,8,"So we crossed the street, and joined a Baptist church that was going in the rapture",2.0,Positive,train,ZQuGizjoCTY$_$8,positive,positive
ZSBoSJaD2tQ,1,"Even though it’s only a few decades old, by now the computer software industry has been one of the fastest growing industries",0.0,Neutral,train,ZSBoSJaD2tQ$_$1,neutral,neutral
ZSBoSJaD2tQ,8,"Even during the slowing down of economy, this industry has managed to stay afloat",0.0,Neutral,train,ZSBoSJaD2tQ$_$8,neutral,neutral
ZW4Oe_fKJM0,7,Our expert business consultants will assist you with finding the right accountant that is perfect for your business or personal needs.,1.0,Positive,train,ZW4Oe_fKJM0$_$7,positive,positive
ZXHX_e6HCI0,0,"Hi Alexandra Botyuk here once again, and today I would like to invite you to my pre-construction condos information session",0.6666666865348816,Positive,train,ZXHX_e6HCI0$_$0,positive,positive
ZZ1IyZaMTWQ,0,Being in the military was certainly great preparation for business school and for the program I‘m in.,2.0,Positive,train,ZZ1IyZaMTWQ$_$0,positive,positive
ZZ1IyZaMTWQ,5,"Some of the fun parts about business school, there’s certainly a lot.",0.6666666865348816,Positive,train,ZZ1IyZaMTWQ$_$5,positive,positive
